ticker,ctype,et,session,p_pre,p_first,gap,gap_min,up10_hit,up10_min,up10_gap_share,up10_in_gap,dn10_hit,dn10_min,up20_hit,up20_min,up20_gap_share,up20_in_gap,dn20_hit,dn20_min,up50_hit,up50_min,up50_gap_share,up50_in_gap,dn50_hit,dn50_min
GS,offering/dilution,2026-07-27 21:34:04-04:00,closed,1048.0,1045.0,-0.002862595419847347,715.9333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 19:16:49-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,853.1833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 18:58:10-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,871.8333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:23:59-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,966.0166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:20:18-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,969.7,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:18:44-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,971.2666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:15:00-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,975.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:13:40-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,976.3333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:12:53-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,977.1166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 17:03:05-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,986.9166666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:57:39-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,992.35,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:55:00-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,995.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:48:30-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1001.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:37:01-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1012.9833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:35:43-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1014.2833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:35:16-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1014.7333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:34:07-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1015.8833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:29:21-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1020.65,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,8-K other event,2026-07-27 16:27:40-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1022.3333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 16:24:13-04:00,after-hours,1048.0,1045.0,-0.002862595419847347,1025.7833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 15:51:40-04:00,regular,1044.1949462890625,1044.969970703125,0.0007422219546424635,0.3333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 15:08:15-04:00,regular,1041.8800048828125,1042.72998046875,0.000815809480894103,0.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 15:07:34-04:00,regular,1042.449951171875,1042.324951171875,-0.00011990983342602402,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 14:48:34-04:00,regular,1029.27001953125,1030.114990234375,0.0008209417228628446,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 14:47:58-04:00,regular,1029.6500244140625,1029.9998779296875,0.0003397790582524429,0.03333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 14:47:51-04:00,regular,1029.6500244140625,1029.9998779296875,0.0003397790582524429,0.15,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 13:58:35-04:00,regular,1036.510009765625,1037.030029296875,0.0005017023727225123,0.4166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 12:11:27-04:00,regular,1048.27001953125,1049.4898681640625,0.0011636778788712832,0.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 12:07:19-04:00,regular,1046.300048828125,1047.320068359375,0.0009748824272659551,0.6833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 12:02:06-04:00,regular,1044.0400390625,1045.4549560546875,0.0013552324999508425,0.9,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 11:51:04-04:00,regular,1045.25,1045.4100341796875,0.00015310612742158725,0.9333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-27 10:59:07-04:00,regular,1051.3900146484375,1051.030029296875,-0.0003423899281399523,0.8833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 21:49:25-04:00,closed,1061.23,1084.6600341796875,0.022078186801812505,3580.5833333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 20:44:39-04:00,closed,1061.23,1084.6600341796875,0.022078186801812505,3645.35,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 20:30:35-04:00,closed,1061.23,1084.6600341796875,0.022078186801812505,3659.4166666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 20:30:23-04:00,closed,1061.23,1084.6600341796875,0.022078186801812505,3659.616666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:53:33-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3816.45,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:20:50-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3849.1666666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:20:15-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3849.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:11:38-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3858.366666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:08:32-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3861.4666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:06:44-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3863.266666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 17:03:35-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3866.4166666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:55:40-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3874.3333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:52:47-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3877.2166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:50:15-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3879.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:43:20-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3886.6666666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:37:11-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3892.8166666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:35:26-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3894.5666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:29:47-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3900.2166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:28:27-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3901.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:28:01-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3901.983333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:23:27-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3906.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:22:19-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3907.6833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:18:02-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3911.9666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:17:09-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3912.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:15:41-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3914.3166666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:14:37-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3915.383333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:13:05-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3916.9166666666665,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:12:45-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3917.25,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:11:01-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3918.983333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:06:57-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3923.05,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 16:01:36-04:00,after-hours,1061.23,1084.6600341796875,0.022078186801812505,3928.4,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:50:52-04:00,regular,1060.0450439453125,1060.4599609375,0.000391414491825115,0.13333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:49:18-04:00,regular,1061.3800048828125,1061.0849609375,-0.0002779814429847427,0.7,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:49:15-04:00,regular,1061.3800048828125,1061.0849609375,-0.0002779814429847427,0.75,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:45:40-04:00,regular,1060.1300048828125,1060.5799560546875,0.00042443018290461154,0.3333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:35:19-04:00,regular,1062.3199462890625,1062.219970703125,-9.411061732078618e-05,0.6833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:34:30-04:00,regular,1061.6300048828125,1062.6099853515625,0.0009230904027228704,0.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:27:43-04:00,regular,1060.800048828125,1061.135009765625,0.0003157625585237245,0.2833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:20:00-04:00,regular,1061.780029296875,1061.7900390625,9.427344034307339e-06,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:18:48-04:00,regular,1061.5400390625,1061.8499755859375,0.0002919687548583738,0.2,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:11:37-04:00,regular,1061.3299560546875,1062.300048828125,0.0009140350443359591,0.38333333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:07:55-04:00,regular,1061.4599609375,1061.719970703125,0.00024495485010600504,0.08333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:07:10-04:00,regular,1061.4599609375,1061.719970703125,0.00024495485010600504,0.8333333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 15:01:57-04:00,regular,1061.25,1061.5799560546875,0.0003109126545937091,0.05,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:58:54-04:00,regular,1062.3349609375,1062.449951171875,0.00010824291640898487,0.1,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:56:11-04:00,regular,1062.322509765625,1062.725830078125,0.00037965901013325976,0.8166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:43:30-04:00,regular,1060.1199951171875,1061.47998046875,0.0012828598251390932,0.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:41:42-04:00,regular,1061.0450439453125,1061.1199951171875,7.063901038195652e-05,0.3,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:41:24-04:00,regular,1061.0450439453125,1061.1199951171875,7.063901038195652e-05,0.6,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:41:21-04:00,regular,1061.0450439453125,1061.1199951171875,7.063901038195652e-05,0.65,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:38:22-04:00,regular,1063.5150146484375,1063.510009765625,-4.705982279085141e-06,0.6333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:37:53-04:00,regular,1062.2900390625,1063.5150146484375,0.0011531460720639597,0.11666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:37:27-04:00,regular,1062.2900390625,1063.5150146484375,0.0011531460720639597,0.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:31:39-04:00,regular,1063.1500244140625,1063.6600341796875,0.0004797157070151048,0.35,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:21:51-04:00,regular,1065.239990234375,1065.8699951171875,0.0005914206081147899,0.15,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 14:19:42-04:00,regular,1065.324951171875,1065.469970703125,0.0001361270390696223,0.3,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 13:21:58-04:00,regular,1068.31494140625,1068.3800048828125,6.0902898612269496e-05,0.03333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 13:17:59-04:00,regular,1067.81005859375,1068.18994140625,0.00035575878822524665,0.016666666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 12:50:38-04:00,regular,1070.094970703125,1070.7049560546875,0.0005700291733561347,0.36666666666666664,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 12:49:01-04:00,regular,1070.1800537109375,1070.300048828125,0.00011212610137079082,0.9833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 11:53:35-04:00,regular,1070.965087890625,1071.1099853515625,0.0001352961572471667,0.4166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 11:47:01-04:00,regular,1071.0999755859375,1071.280029296875,0.00016810168522218838,0.9833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-24 11:27:09-04:00,regular,1072.1099853515625,1072.6500244140625,0.0005037161017793501,0.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 21:51:33-04:00,closed,1074.73,1077.3800048828125,0.0024657401233914022,698.45,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 21:10:57-04:00,closed,1074.73,1077.3800048828125,0.0024657401233914022,739.05,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 18:03:00-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,927.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,insider Form 4,2026-07-23 18:14:51-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,915.15,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 17:06:09-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,983.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 17:02:07-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,987.8833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:54:11-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,995.8166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:54:06-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,995.9,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:46:59-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1003.0166666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:36:09-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1013.85,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:18:37-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1031.3833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:18:19-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1031.6833333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:13:25-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1036.5833333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:12:26-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1037.5666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:11:06-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1038.9,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:02:48-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1047.2,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:01:04-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1048.9333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 16:00:21-04:00,after-hours,1074.73,1077.3800048828125,0.0024657401233914022,1049.65,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 15:55:37-04:00,regular,1075.6600341796875,1075.6650390625,4.652848161645906e-06,0.38333333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 15:12:37-04:00,regular,1077.050048828125,1077.0799560546875,2.7767722210247925e-05,0.38333333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 15:11:05-04:00,regular,1076.97998046875,1077.199951171875,0.000204247717798145,0.9166666666666666,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 14:27:11-04:00,regular,1074.72998046875,1075.1300048828125,0.000372209225881992,0.8166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 14:14:36-04:00,regular,1073.719970703125,1074.780029296875,0.0009872765922904758,0.4,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 14:11:54-04:00,regular,1074.199951171875,1075.199951171875,0.0009309253821032648,0.1,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 13:42:42-04:00,regular,1075.56494140625,1075.8800048828125,0.0002929283620480838,0.3,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 13:31:30-04:00,regular,1078.0450439453125,1078.18994140625,0.00013440761288352476,0.5,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 13:04:26-04:00,regular,1077.010009765625,1077.0999755859375,8.353294723062454e-05,0.5666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 13:00:43-04:00,regular,1077.75,1077.6600341796875,-8.347559295984741e-05,0.2833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:49:21-04:00,regular,1076.780029296875,1076.77001953125,-9.29601715549122e-06,0.65,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:42:19-04:00,regular,1077.56005859375,1078.25,0.0006402811618224646,0.6833333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:26:34-04:00,regular,1076.469970703125,1076.7550048828125,0.0002647860018809567,0.43333333333333335,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:23:37-04:00,regular,1075.699951171875,1076.4100341796875,0.0006601125221201709,0.38333333333333336,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:19:47-04:00,regular,1072.93505859375,1074.3800048828125,0.001346722970313241,0.21666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 12:01:39-04:00,regular,1068.7099609375,1069.25,0.0005053186385819419,0.35,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 11:54:28-04:00,regular,1066.2449951171875,1067.02001953125,0.0007268727333884506,0.5333333333333333,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 11:52:23-04:00,regular,1066.31005859375,1066.31005859375,0.0,0.6166666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 11:40:46-04:00,regular,1068.699951171875,1069.3553466796875,0.0006132642816103484,0.23333333333333334,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 10:34:53-04:00,regular,1074.1800537109375,1074.8199462890625,0.0005957032770385062,0.11666666666666667,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-23 10:22:27-04:00,regular,1074.8800048828125,1075.219970703125,0.0003162825792351054,0.55,False,,,False,False,,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 17:07:42-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,982.3,False,,,False,True,9692.3,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:46:25-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1003.5833333333334,False,,,False,True,9713.583333333334,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:38:37-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1011.3833333333333,False,,,False,True,9721.383333333333,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:37:57-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1012.05,False,,,False,True,9722.05,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:34:00-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1016.0,False,,,False,True,9726.0,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:27:05-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1022.9166666666666,False,,,False,True,9732.916666666666,False,,,False,False,,False,,,False,False,
GS,offering/dilution,2026-07-22 16:25:46-04:00,after-hours,1098.2,1080.5350341796875,-0.016085381369798313,1024.2333333333333,False,,,False,True,9734.233333333334,False,,,False,False,,False,,,False,False,
