cell_id,fov_id,gene,cell_stage,crop_raw,crop_seg,scale_micron,plate_id,well_id
851001,145970,ATP2A2,M0,crop_raw/73bca1d1b5908cbf9b64017a66a787eddb021823b97173ef5d739c8cc1fbc43a_raw.ome.tif,crop_seg/7c1651de0d3d23df7d48109c54401d3e704b70b3db34f7c46689fcbee7c81647_segmentation.ome.tif,0.108333,3500003037,204897
815079,146909,ATP2A2,M0,crop_raw/843d63fb6032d20183b8ab59a88db5afef3c929cefac4f48696c6c391f9d6d6c_raw.ome.tif,crop_seg/0894f65d14a935328fdcf171aa3c0002f1dc03b9bb2163a4fadf13b1f2880560_segmentation.ome.tif,0.108333,3500003179,216064
853010,147075,ATP2A2,M0,crop_raw/af7165e7c59e83150ae8e203b82de8d0afc1cde0c5a572d37b87eff63e380fa3_raw.ome.tif,crop_seg/74ea2a43af21480aa75d1f22c447d0357e8820b1364140f057f2de5492571fb4_segmentation.ome.tif,0.108333,3500003179,216064
822942,146942,ATP2A2,M0,crop_raw/3b06958dbdee9d8498d97969283cb0bfdf6957de0a239b61630bdf109d981cbb_raw.ome.tif,crop_seg/7a848c734d1b536f400a656ee8590c9c5cccec87b3a32ee3a76ffef16ec0f62d_segmentation.ome.tif,0.108333,3500003131,210793
867608,142058,ATP2A2,M0,crop_raw/e43840deec689b95311590a1ea705f045850a2213d5985d79a9a6958e040a931_raw.ome.tif,crop_seg/c9cf0ff8c7c7e6fec60b4b4e1d46f10dc31cd8d799e815ae8078e00f94516209_segmentation.ome.tif,0.108333,3500003065,205441
909027,146357,ATP2A2,M0,crop_raw/2c0e68c053d747569b46a4be76e94c3fe30060e49edecc58860a64a687fb4e43_raw.ome.tif,crop_seg/871e77f56984dc27e2a931b3574c23fa01948de9d06759c9a085a041c9759ce7_segmentation.ome.tif,0.108333,3500003118,209666
862116,146021,ATP2A2,M0,crop_raw/b2927dae08b5845d69a8f74dc837423a8189e61e3893f43a9bf262571a16ea43_raw.ome.tif,crop_seg/e3ca20ffc6147f71e4ac90b76be80366238ef799a12742d8b85665ae0a672089_segmentation.ome.tif,0.108333,3500003037,204896
858303,146004,ATP2A2,M0,crop_raw/130e4dbf920a504aaaccf73d582518b67702f5391a039b9ac99ca5f4098d98e4_raw.ome.tif,crop_seg/638a1afecb214def45d665e72a296f508450e32f7883183ea4cc2d463aa69b28_segmentation.ome.tif,0.108333,3500003037,204900
899679,147427,ATP2A2,M0,crop_raw/0b1f2a9646d9daaa3389b31f0b26c602d1820067e4c4c37fafebcede949b9564_raw.ome.tif,crop_seg/bc990c72a3aa433cd45aa6ef5af439d0dc1984b0071cb357a69382c5a9dc45a2_segmentation.ome.tif,0.108333,3500003175,215378
892054,146276,ATP2A2,M0,crop_raw/33d03206b8e7238696cfac6525b8edc72cce7223e94d0e06bb4730d5333f93c8_raw.ome.tif,crop_seg/7db2cc4bd06b2e1df3e21eb1db869363a401780167a4c848dc2241a7d96dba8c_segmentation.ome.tif,0.108333,3500003118,209661
772774,141541,ATP2A2,M0,crop_raw/c949465bde8ed36b3cbfd21819451828d0b4d128f3cc547cb2ee73de06a47077_raw.ome.tif,crop_seg/3769ed5eb9ddb3d0a78b146684cc4c69b872d537a773e68bbc7a6b513f5fceb4_segmentation.ome.tif,0.108333,3500003034,203833
783752,146710,ATP2A2,M0,crop_raw/81e589a1bd5a8da4645b54cb74b1d71951c1f9300c108ba0e5cb900520196af4_raw.ome.tif,crop_seg/c5c3d4527e270cb7e877f4b690f3d1395b7dfd1bbb0ae47b981a30f373a1c667_segmentation.ome.tif,0.108333,3500003129,210609
891439,146273,ATP2A2,M0,crop_raw/973f5d9d4bb13916f60f25ebbbd6f8b2154112bb626a1fc5bf818237c2bf5209_raw.ome.tif,crop_seg/7f9fc4dbbd037bdb6936210620952d37ce669edc193a4bfe4de22aea19363890_segmentation.ome.tif,0.108333,3500003118,209663
907152,147463,ATP2A2,M0,crop_raw/4522a98c4ffb339160b0b5266502fb5657887e2d72a4afc301d4cc17d920693a_raw.ome.tif,crop_seg/d526824e7462f34ee60bbe2dc4c9c9e92d31ec0df083503f98c4b54414b1e366_segmentation.ome.tif,0.108333,3500003175,215382
767898,146631,ATP2A2,M0,crop_raw/ad8a556d5add3ff2e9a2104090893249e717ddd416c7ff40a5800547996f6a05_raw.ome.tif,crop_seg/6e5b6edb8278dcfd891d977e985398aecbe23fe604b26db792dba3c617ab8ab3_segmentation.ome.tif,0.108333,3500003121,209374
861607,142031,ATP2A2,M0,crop_raw/190bf3cc647177983be0e1256aec5e94c665cee7d1cf0e857eddf06e6ae7418a_raw.ome.tif,crop_seg/e18f746f7b2cac38fa203e9f58e585cd973b25d61c014ab7e7d165b74041b79a_segmentation.ome.tif,0.108333,3500003065,205439
918310,147519,ATP2A2,M0,crop_raw/d61cff9131ccabe18fb66342395059fd82319b0d254910acd82ba98fba404f9a_raw.ome.tif,crop_seg/70e6f3236d79623bcb83f038f8282d78841ce3fd3cf42efa3cde5a98f5170215_segmentation.ome.tif,0.108333,3500003175,215319
921040,146418,ATP2A2,M0,crop_raw/263eaa1d7a342b44d98ccf17813750e5fb34e5bf6329da029de2491588ad6a0b_raw.ome.tif,crop_seg/d49bb1924111522b8411a4d4d21b60526273b5888eccf6cd392a15ae55eeb408_segmentation.ome.tif,0.108333,3500003118,209676
901840,146323,ATP2A2,M0,crop_raw/adb35d18a308faa1ce2998ae62ebb08519c3893339c24b14961551ad50b8537e_raw.ome.tif,crop_seg/13678bf60ebe11a2bd0868b5ea188a31b7b4c41a9128c3b9b7b3624b2f9051f3_segmentation.ome.tif,0.108333,3500003118,209664
789604,146731,ATP2A2,M0,crop_raw/77d0d7e9ff15f90dd9a5607f63a89d19bb9cd9e9fed9dfd0db5fb931724aad55_raw.ome.tif,crop_seg/d3ce474b6266b2f0e5c1540d5ccca3ed339e50ed4f1338812931dbddaae98421_segmentation.ome.tif,0.108333,3500003129,210605
761911,146607,ATP2A2,M0,crop_raw/97b71712bf28d1823a3c19f29de95932fdd64b4d52370bc97615f4eb86e71416_raw.ome.tif,crop_seg/afd3ffc68711fbaaba681ac83666633162772cac52cc1fa4b1e823ded6b414ed_segmentation.ome.tif,0.108333,3500003121,209392
848489,147054,ATP2A2,M0,crop_raw/dbc0053b3cf6b62f6a804b1716da8afeb4c3f9b5ebd944075900f450e56e3b80_raw.ome.tif,crop_seg/f0c775185bbb92f08d785d72e6dd096a2ac4eb42c65808d9491fcf7a3841311c_segmentation.ome.tif,0.108333,3500003179,216064
760614,141494,ATP2A2,M0,crop_raw/5119127e7a45b606e869aa377a60e0f52cb5492b15f35e47a27d483730c0fcf1_raw.ome.tif,crop_seg/b540bb3da936ca4e5bbf4352c4ebe7f4aaaa9922932900ab27b3dc01acc585d0_segmentation.ome.tif,0.108333,3500003034,203822
912663,146375,ATP2A2,M0,crop_raw/8f5618fab62da0b7f96626654c7e7438f5b362e57df0a36a585ecc55a0d72787_raw.ome.tif,crop_seg/5f81ce4a663be3580e45a05f902cf0567a4094c9b9a6c833dac312e325087d9e_segmentation.ome.tif,0.108333,3500003121,209386
773794,146656,ATP2A2,M0,crop_raw/e8fcd1ddf6db54d59f6df4658c6acb91ef47f28cc3da1918c267ef57565f983b_raw.ome.tif,crop_seg/233284073ae1f5b126b7418a043c87aecf5237e7366d07809d34ff7c0525cc39_segmentation.ome.tif,0.108333,3500003129,210608
773223,146652,ATP2A2,M0,crop_raw/83a7827fe98726bb6d0ecbdce679bdd83de5cd7738cee70a449663a01bd73dc8_raw.ome.tif,crop_seg/67b7bb3c6fb12295765a02a400e874199f5e0d5b219c1ccee1c5ad6d999b1128_segmentation.ome.tif,0.108333,3500003121,209389
930138,146482,ATP2A2,M0,crop_raw/1fb2353c2b43aa0bdfa3472177e759ba004e99b99ceb213252fc121ca3350ee5_raw.ome.tif,crop_seg/0b94713cf3cc131ea51c7a296e3c8888fc08507c59f902120d25e6e2d589e6b1_segmentation.ome.tif,0.108333,3500003118,209661
895666,146293,ATP2A2,M0,crop_raw/b3c33775315ff37954b96eaf349943790941aadf4e24ba3c6f76a2e3a5472058_raw.ome.tif,crop_seg/bc33b4794eade524c48c6ccda6cd564bae685c1e2235096c5a7f4a99277abcb2_segmentation.ome.tif,0.108333,3500003121,209388
872767,142081,ATP2A2,M0,crop_raw/6c6a3cfb8e5f5ff83b3e02e5c8c61c0d632bb298341276789b48a83fb228deb4_raw.ome.tif,crop_seg/2d303168513b313e1d485d41c6ed43cd4646dd88d912bb933ecfb49eb9c3b1da_segmentation.ome.tif,0.108333,3500003065,205454
912924,147492,ATP2A2,M0,crop_raw/4e2fe232f3f8c6ede420884f5927ab515c86570ade2803726518c87499c76325_raw.ome.tif,crop_seg/a7932e55a9476ff4b4c562fac9d1e07591e3bc60db06a36a349256a36737e562_segmentation.ome.tif,0.108333,3500003175,215342
775100,146665,ATP2A2,M0,crop_raw/dcd998b6ecb0089424e7f339a1ff0bdd29a173f49cab0aeb1c4b362eec4b72c4_raw.ome.tif,crop_seg/261cc9815eea6ddf1bf9007fe0cd23f089ba8173cf04a8d198a3c6ac71766d66_segmentation.ome.tif,0.108333,3500003129,210607
863245,147156,ATP2A2,M0,crop_raw/dcbd204c45ddab44edf9b6c312d359f7e40709afa8828964f68b9e0663f7a3d3_raw.ome.tif,crop_seg/5b7cf016ed46f064956d0fda9953fba53b4064303f20e70a1fc763e33b819ce4_segmentation.ome.tif,0.108333,3500003131,210801
861172,142029,ATP2A2,M0,crop_raw/5495116bcb46eaff750b755120185ea4e8ea88f8af0a658b5bbf1b24c03c5d98_raw.ome.tif,crop_seg/7d608d56ce94b2dde60fa17b17e2ba4214bd12ccbf0db79274c7b180f9ed6b48_segmentation.ome.tif,0.108333,3500003065,205439
894981,146290,ATP2A2,M0,crop_raw/966a02e11ab347097560cf814a75a74d56d457784f46705f24c7f68ca1dc2ca7_raw.ome.tif,crop_seg/2491c522104db439f3b3d5e16fd661f73b16be9aafb0e8119f44f0dc4957cc90_segmentation.ome.tif,0.108333,3500003121,209375
826079,146955,ATP2A2,M0,crop_raw/cc894d6a4d6b958bb86775d834be917a937d6d6a31954bd437856741a1414da8_raw.ome.tif,crop_seg/c5fac9dd4a1768fb63f8068c2453522f053057b2e7ba724a23dacaea0798c1f0_segmentation.ome.tif,0.108333,3500003131,210796
987874,142457,ATP2A2,M0,crop_raw/b3e306fd626e189b784c101caa1efc6499b41880be7c87fc498b94c3a06ad161_raw.ome.tif,crop_seg/68849476f7aea85a582adc406ddbd0ac9a246ca81c0523f296a57d7dffb75125_segmentation.ome.tif,0.108333,3500003065,205450
862285,142034,ATP2A2,M0,crop_raw/ef339c9a0c5a22d06c635b0e02fc052ce1b92103e2f90ad7267447859379b0c8_raw.ome.tif,crop_seg/176908c445052fdc6aa9521b0b3959a12f8ed7d8f339ddb1fcd3aad3251ee8f4_segmentation.ome.tif,0.108333,3500003065,205443
846725,147046,ATP2A2,M0,crop_raw/5fd336f8bc8fefb6a85b8098f74717eddcc6fdcf9a388444715a65edadec34de_raw.ome.tif,crop_seg/7dabf227558cff16f4f77a4568a0c45b988293c427059e92cb14582823098187_segmentation.ome.tif,0.108333,3500003179,216036
852398,141989,ATP2A2,M0,crop_raw/2a62cd521672b18c4b0d534c6d8e1fd53746f1e57d5067608f23adebd22a3eba_raw.ome.tif,crop_seg/fac4873f7eb1ed3784319a1ace6a8a7dd13d64941d160efc580076b9d1871aa3_segmentation.ome.tif,0.108333,3500003065,205441
869454,142066,ATP2A2,M0,crop_raw/d922c91e9b57d2d39f6fa00ddb6c6a7e02439b96e105e0d285ee9a8089aefd43_raw.ome.tif,crop_seg/49a4a16f77756236938c00f42104ea1007f24cfd7556115df86e49fdc4e7dcd6_segmentation.ome.tif,0.108333,3500003065,205441
930393,146484,ATP2A2,M0,crop_raw/06451feb8416039ae53b6df1ed0a82a915f0818fbe15bf65efd1741856f401f9_raw.ome.tif,crop_seg/59e4fd4aa48b2029a2fe33d2edb25c52e27b46ea60ad574204f1d55a8a28656a_segmentation.ome.tif,0.108333,3500003118,209679
865161,142047,ATP2A2,M0,crop_raw/7bb7c3fb5502af03a8896837305e4bdbe92e24c7bd8d2081fbf21d8430d2fc0d_raw.ome.tif,crop_seg/a71e045a8af0672c07cf04240c375a4abf3a9f2995dccbd1694b239ec99f7dc2_segmentation.ome.tif,0.108333,3500003065,205456
873220,142083,ATP2A2,M0,crop_raw/1355f6c83ac0dba7307119f9a1067156760a281cc89b3ea955c1b82e91611289_raw.ome.tif,crop_seg/3d57c87698303cc989cd574af8b71b44a851df9e05eef63aaab2e368072e57d6_segmentation.ome.tif,0.108333,3500003065,205450
859924,146011,ATP2A2,M0,crop_raw/b8183165949e5babb713218733c182853eb6e629f9a1fabbbc718588fc6e6107_raw.ome.tif,crop_seg/fe5870089e95f8765d5b88d99345c7dafba21ad778c6d930aa161905c11f06b9_segmentation.ome.tif,0.108333,3500003037,204895
916683,147511,ATP2A2,M0,crop_raw/fb078e2a4dea2a9a5636e51130077b1577b0339045c3872271f6e250cb136588_raw.ome.tif,crop_seg/2b1454c29c047c67ee31e191e372867643e0e9f3d82c96d01d0523b41fd44ca9_segmentation.ome.tif,0.108333,3500003175,215328
871308,142075,ATP2A2,M0,crop_raw/74083b3c3bc4f8f637dd3ac2895e7caa66d6c6263ea7de57de815764e30f0edd_raw.ome.tif,crop_seg/98c78380c26b8b1198ece3cb2c94b7269ecaa580e59802f030520f4c84abd5c9_segmentation.ome.tif,0.108333,3500003065,205455
851190,145971,ATP2A2,M0,crop_raw/43327b4a93cbeda2c742000d22ace0347ed81687cc6d98079dc28a44c2a933f1_raw.ome.tif,crop_seg/ff57f422672fdd0e2f6979d62da6980de1362217ed21ec51ef71e37c60728619_segmentation.ome.tif,0.108333,3500003037,204895
892714,146279,ATP2A2,M0,crop_raw/76297edbe86707b3f4db7d971e494c3d870cddc9eebf7db9549288b4539bf7a3_raw.ome.tif,crop_seg/76d8aab554ccbddb742341a4602fce99669d5973a286c6ba1c8574674780aae7_segmentation.ome.tif,0.108333,3500003118,209679
758184,141482,ATP2A2,M0,crop_raw/465b671ea57ef1c8c17c1db5f0cc3e6d59553088697df57145dd9a0fff8c2436_raw.ome.tif,crop_seg/4884c778774a3a09a96a89a4c8f4c80461ac430df7c37927d8fa687504a6754c_segmentation.ome.tif,0.108333,3500003034,203823
929565,146477,ATP2A2,M0,crop_raw/02127a6aeeafd88b024b309a95ae9c51e66dbb2938e39f0fd663dbae7da399ed_raw.ome.tif,crop_seg/f19e47a55932677b4ae0b011e534b2f85eab8e52cb39157f867cfd5eb664ac54_segmentation.ome.tif,0.108333,3500003118,209678
927374,146459,ATP2A2,M0,crop_raw/9435fd1101ee6d982d123e6e03dc325cb04f06c726a409b4e36024feca0d674e_raw.ome.tif,crop_seg/559ca892d8ece884c1dafa63e7ff0101975d6950569194b6961b0a551504004d_segmentation.ome.tif,0.108333,3500003118,209663
756410,146583,ATP2A2,M0,crop_raw/74520365f09e7c4e3e0e346dca0e3c05c8ded4a57bac0ead50c5641dc281c335_raw.ome.tif,crop_seg/623dd48cac1dc3d604f5eec769025e205ea6ee3909257ff7436249fd86f19935_segmentation.ome.tif,0.108333,3500003129,210617
930250,146483,ATP2A2,M0,crop_raw/6b7307bf8df935595398d01608ebdf9b09593940f72f41905a4de77e735b4f71_raw.ome.tif,crop_seg/35769b803d1232f018c12ae47aaabad9e4541979ed658663abe529f595b6e5e6_segmentation.ome.tif,0.108333,3500003118,209680
892672,147394,ATP2A2,M0,crop_raw/d0cb5d9da14666e0d20ef91f768a1c4de33c26b0fa6d05f97f1b9caf19d9434e_raw.ome.tif,crop_seg/9eca770886db4047fdc153655bf906ff171f5753a8644447cfd53844a3abf2eb_segmentation.ome.tif,0.108333,3500003175,215373
836542,147001,ATP2A2,M0,crop_raw/05132e4ac9f40abc9414c8f28c2db8876795c7ed6dc2a5cad545ae94758f748b_raw.ome.tif,crop_seg/279f4cab56de1b74b3b0bb2d4f5f9c51c9cb6386c97125b541a988a1fefed5f1_segmentation.ome.tif,0.108333,3500003179,216039
909391,146359,ATP2A2,M0,crop_raw/fcda1f59cf8f11cd827ec80347bdd985072509e10c283f4af58cb8298bbc9c6e_raw.ome.tif,crop_seg/4a1fe947c12a82cb200b18a6b10ef88f61d233cbb2f34e8b1e228629ae52b585_segmentation.ome.tif,0.108333,3500003118,209663
766556,141516,ATP2A2,M0,crop_raw/d50d594a497ca5d4415bc1e658a5e28cb5b3cecf4ce7878c71b14c26e13d046b_raw.ome.tif,crop_seg/69081389bbff5dbbca6aa2f9170399439de56968ea196fd3ee7c13c31f89921c_segmentation.ome.tif,0.108333,3500003034,203817
746945,146534,ATP2A2,M0,crop_raw/d25cea820991b17982012736726aa42e41ac0e47af11bc4f670e8aba56537afc_raw.ome.tif,crop_seg/0455cd91e38400aac0ef1c7b1036f530a6d588d7cef93862f59b550374a0b266_segmentation.ome.tif,0.108333,3500003129,210605
910473,146364,ATP2A2,M0,crop_raw/21339d5646171eff1a217c8b63f39501d892f70563ac67a96538fa18eaf103fb_raw.ome.tif,crop_seg/dbb9d1c23e743da31028673215860615d9c860af23458d7d0711d19ca6819cc2_segmentation.ome.tif,0.108333,3500003121,209372
862949,142037,ATP2A2,M0,crop_raw/ca91f7bbcf8d1a8614a91ba356095bcb6ed282d991654f24b7221aa5b34f26d1_raw.ome.tif,crop_seg/a57e179e96aa06fd8756880041ffe6b84b8e0fac8c87cc690f75fce4aacc815a_segmentation.ome.tif,0.108333,3500003065,205437
848902,147056,ATP2A2,M0,crop_raw/20749dc4512800230ceec1b0fa3b9b6c0becd7b9a6b1e3c605e78b25c420d1b7_raw.ome.tif,crop_seg/9c4c5f1171c5249902e1df56cfcfc046a659bf65f91e2ad57d1b2257da52e4b3_segmentation.ome.tif,0.108333,3500003179,216071
864361,146032,ATP2A2,M0,crop_raw/e9c69d6ffdee2248b7c28696af04b2ecf3f890124164d1550e796aae31197fc8_raw.ome.tif,crop_seg/41ae6a0b5bddd70ef24813ddbf2322c09a3574866ef49da16bd59947de35ca1b_segmentation.ome.tif,0.108333,3500003037,204900
899265,146311,ATP2A2,M0,crop_raw/da700e107760ab70f0901c0112872c3bea04ee7ef0ef94e4c51a1fd933bb8a7d_raw.ome.tif,crop_seg/9d680dbc0b4434c4c70d1b7f61255a3cdd93a42c1cdac1953b75edf5c4ed2cb6_segmentation.ome.tif,0.108333,3500003118,209664
836042,146999,ATP2A2,M0,crop_raw/c2d19f81478e34bf3ce2f67be9d1bd53efd1a251ddd0395164d5f68e80163677_raw.ome.tif,crop_seg/8a4e0aaaed140d087a49d725556fee0cb1f64f9c46e72594dea44ac59cee76c7_segmentation.ome.tif,0.108333,3500003179,216067
793366,146804,ATP2A2,M0,crop_raw/486be57fd684057f9fb8f25b87acfa1da4f4190e3c18c9c803552390313a64b1_raw.ome.tif,crop_seg/99328fcf059002d7d1a7166b501e0ae24e00a7a1d35952ce5599fd1bdffeba14_segmentation.ome.tif,0.108333,3500003118,209664
921574,151509,NUP153,M0,crop_raw/d2728af7eb6506a03be74a19dd1aced348c5fe993c1df7366f52a951eb1c71dd_raw.ome.tif,crop_seg/cb44ed4d346731e3d4d36ee2291acf05c7a3fa3fe16c20ec541f0a5df0164908_segmentation.ome.tif,0.108333,3500002984,198080
660852,140305,NUP153,M0,crop_raw/c07f02e28abd37417e4bc85a9c39bf98cd517d611d6907a6ec5e8ef1d18e6282_raw.ome.tif,crop_seg/29aa70ba1470c2a0899734ff8a85b151a5cad0b05c433e42d789b5d7c9fb00b2_segmentation.ome.tif,0.108333,3500002699,177971
875316,151081,NUP153,M0,crop_raw/55760edb7d3a353c0e105be2cd8c990ee0f6938c87e81bb9b130c07fc2a0580a_raw.ome.tif,crop_seg/5ce3237854288a471db89bccfb77e03d1a62885a1ebe9a905cb26b793b690d56_segmentation.ome.tif,0.108333,3500002921,193696
862866,151013,NUP153,M0,crop_raw/c31b3912f3660e6b53ad8fbbb8d42760fa64d82417d962d77c152b7a64615670_raw.ome.tif,crop_seg/e176f62270016856bd67c9e8aefc46b244c0b040a099e64848388a9bcb21a52d_segmentation.ome.tif,0.108333,3500002921,193646
855418,150977,NUP153,M0,crop_raw/612a203d0df686f6067eaccf2879d9cbf60e5f9c8531e52964821726993accd5_raw.ome.tif,crop_seg/67444f71339512dbf8aa2544b61cc5ad64190592a2cb1aa5759d5dd775ecf657_segmentation.ome.tif,0.108333,3500002921,193677
681246,140546,NUP153,M0,crop_raw/a63b00e691a1bfab0e973670fc15388b6b5f4a2259047ee178c521ade913e8bc_raw.ome.tif,crop_seg/881c93045377b00852177a48ceb5fcd49c7918b60d92bb2582379f08be18693c_segmentation.ome.tif,0.108333,3500002700,177919
802049,145663,NUP153,M0,crop_raw/50f3cdc92f05be463ea03b67f4135b81ec1d42810dcf6a821210895c73f5993c_raw.ome.tif,crop_seg/46ae049087ec5b0b60950b2bd0475ff54aee5e329c84a3b8a662717ffac33fce_segmentation.ome.tif,0.108333,3500002943,195327
986985,140399,NUP153,M0,crop_raw/709f14cd18dbed786b9c1ab6ee70eecbf0140733f1357d2d75df92ee6452f9fb_raw.ome.tif,crop_seg/f123025925b35d97f735786eb1959148f4d23fc6a5bbc637cef3d8f9728e6a73_segmentation.ome.tif,0.108333,3500002700,177977
700702,140779,NUP153,M0,crop_raw/a787cb87c7cbd3618f99fbcc2d1643d31e26e37ea8c0b43755feb9b37c20f5c1_raw.ome.tif,crop_seg/6912a044a4fd35dbf9450e980a2b01ad36f83f66310a971a3c8d8ffa6b314b6c_segmentation.ome.tif,0.108333,3500002700,177982
912548,151457,NUP153,M0,crop_raw/a2ce2410e23ddc6d55b9e76b8d598ba498cb3f3e17f7296061fdcc5230e72b8b_raw.ome.tif,crop_seg/efd8aa1261312dc1f4e6e9a238c395bc835d6ed8bcf1509870d6522905109397_segmentation.ome.tif,0.108333,3500002984,198095
788585,142908,NUP153,M0,crop_raw/7fa1326ed8ae5a3ba7f93ba527a017bcb5bbd650e7c29f2caa420d88c54d7139_raw.ome.tif,crop_seg/144e624f16564a3417b877cc2105e430049078c4d272f5e60c7f9054c283a578_segmentation.ome.tif,0.108333,3500003096,207754
869599,151051,NUP153,M0,crop_raw/29c595977c27182c0c23550777e184dce5dedb88df14bd55adebc4afd7c9ead8_raw.ome.tif,crop_seg/13e61d7d475dbf5f708207a102b4b3f45b77a2975466748b5b06d018419bdbc7_segmentation.ome.tif,0.108333,3500002921,193677
882592,151114,NUP153,M0,crop_raw/eeeebf97c3498fbdeaa253ef2c33c84f0fc6fd71b7ff394739e0e3d667ca66df_raw.ome.tif,crop_seg/7d0a45b92e028dbfa65241be1115d6330c567b391efd36f261546cd1458959c2_segmentation.ome.tif,0.108333,3500002921,193677
796147,146816,NUP153,M0,crop_raw/821152ae20dc85c169f3e760e79a35edfe1246c8b3ce9e6daee9d90317841729_raw.ome.tif,crop_seg/ed1300a946d90f01c7da918aaca909fd76c01ea82947f2b94c4a2e6fc2cc9b43_segmentation.ome.tif,0.108333,3500003116,210447
695462,140712,NUP153,M0,crop_raw/bc7ea7fa1a1a51d3d71c043a6567c8b589d28491cf286aa583efa42184da6e05_raw.ome.tif,crop_seg/6aff705e652028ac128cacd35e44ca69884a3a707e3e91afc6eb7034cff8a612_segmentation.ome.tif,0.108333,3500002700,177926
