cell_id,fov_id,gene,cell_stage,crop_raw,crop_seg,scale_micron,plate_id,well_id
400601,15798,TOMM20,M4M5,crop_raw/aef8a36c8d3b43b269d7832e0fce4950cfaeec7384d64051cee05fb67318a9e7_raw.ome.tif,crop_seg/01eda2aca4a13d19f00958ac8dcc635f81f7611b38b2098b3e0229a2b98da13e_segmentation.ome.tif,0.108333,3500000968,136712
327490,3216,TOMM20,M4M5,crop_raw/9599cd75bd3e124e0c090a7a09133d018ea747bc398b7b4adb83d13205e14b05_raw.ome.tif,crop_seg/d6501544e59bc9e271b3f9b8da1e6791917fd0eba196b53cd6fc6696efefcbe5_segmentation.ome.tif,0.108333,3500000982,28086
275284,1453,TOMM20,M4M5,crop_raw/9078d5cb7952592cfe58c4fe38ad826dee56decd34b5fb42537ba66b03114ce5_raw.ome.tif,crop_seg/d15cb4fd09ec31d0cb7f4ea33442963e6a6516de74a9883f21c0d43bbc8d445b_segmentation.ome.tif,0.108333,3500000845,11488
339746,3583,TOMM20,M4M5,crop_raw/a439c610eab08cad948a68b53a6e233bd1d10ba5e360093e310414e2101f38ff_raw.ome.tif,crop_seg/dfe71fd2fe0edee67a737c3a2ebd639ede53db8aa14cc851a4d926a9e5d13ff3_segmentation.ome.tif,0.108333,3500001003,24930
322915,3067,TOMM20,M4M5,crop_raw/1b7ffa75fee0df2c2e944b19cfdfdabfeff60fadb13d35e4641a26a089334c26_raw.ome.tif,crop_seg/a7729e3ab5103fff344d1f19edc6171884e96f82a1146048809fce4d901cf68d_segmentation.ome.tif,0.108333,3500000974,22721
408378,16750,TOMM20,M4M5,crop_raw/431f0fcc40a8bd94068c72ed5ddfe026c6e67e2a420095433dbae76a617b15dd_raw.ome.tif,crop_seg/6a3c28d1f40a63a606242c99f18a509d81677cf0c56f7754979fce6accb6ae2f_segmentation.ome.tif,0.108333,3500000968,136707
341970,3668,TOMM20,M4M5,crop_raw/d91d629e5ca9d6bb510664427aa6d44c19652285d651c50909712a5ffc5a1ba9_raw.ome.tif,crop_seg/6f7347976a27589b6434530746919ab950cfdf8a970a89b7dd4350f4964331e4_segmentation.ome.tif,0.108333,3500001005,24740
231120,4,TOMM20,M4M5,crop_raw/2f37242879eecbe38045336917e3fc4267f966bb0f5c3b099308eeac833244cf_raw.ome.tif,crop_seg/85f6b590b6d62db42745e60b0803e80bbf3821a12291a1280404847612a35227_segmentation.ome.tif,0.108333,3500001004,24834
974952,16996,TOMM20,M1M2,crop_raw/1e47ab6d76d0f29f9918943f45c812d5c1a1f397b94460ed60b5db98c9dc8963_raw.ome.tif,crop_seg/8255772e61e1410af11f6320f858537afe1e432072597e9b82b250ab713a8b46_segmentation.ome.tif,0.108333,3500002099,137952
927248,14264,TOMM20,M1M2,crop_raw/97a3e6bdfebb7f649fd187ecea3bb9acb7376b7646a2299e6917e11f841e044a_raw.ome.tif,crop_seg/0ce16450c27e25b914c82506356ad2545d2e8869a376996b61b0c4ee35193970_segmentation.ome.tif,0.108333,3500002086,135524
266185,1174,TOMM20,M4M5,crop_raw/c1d3ca20930a004a6f8e7965fab78f527eab877e0042a539207fa81ebd3a9c0f_raw.ome.tif,crop_seg/9432390fea690dda2dcd20e075e03977a72b6c9a347baa005d04a5f232fe6974_segmentation.ome.tif,0.108333,3500000815,8982
397139,15365,TOMM20,M4M5,crop_raw/9144d217607838ad43254b4be40b3e4e07e63d2ca53590567ab46d50aac1283e_raw.ome.tif,crop_seg/2677b77776751cfadf59312e64a1f0bc8330ab664430e44ba664f97fb42ef64e_segmentation.ome.tif,0.108333,3500000824,9748
270704,1321,TOMM20,M4M5,crop_raw/32ba18ef1bb56ff9eca541dff79472559557bd76cdc4f771eca623a7d282ba14_raw.ome.tif,crop_seg/9b2b3acdbc5d1904221b4eacd47fd25dbc1fdd940b3b8d6791c603fbd6f4266a_segmentation.ome.tif,0.108333,3500000833,10624
340805,3614,TOMM20,M1M2,crop_raw/a3c0c153d6c158997cc21a89df2effa8f800988ec1dfec1e8b8083b3df8d04a2_raw.ome.tif,crop_seg/eb6be2e1c19a450c394e024008cecb051e7f344b1bd14a562897981b80d5e6ef_segmentation.ome.tif,0.108333,3500001003,24928
270974,1328,TOMM20,M3,crop_raw/263a5536bd32406efd77c37d7b2089aad19f7df96138206b3eda52e21eba3c51_raw.ome.tif,crop_seg/70819ef2ad2e5f5584dc5ed4402295fbe47c06774ba2a13b7b56091fd34f9e46_segmentation.ome.tif,0.108333,3500000818,7348
923077,14217,TOMM20,M1M2,crop_raw/7f16ff24508cb6cabed202f3ce85b66a16a64302c5f8e0fce038191d607b7b67_raw.ome.tif,crop_seg/e37d5077a05fe9866f162f54221c8e4e17151355ab6979a64e207a7af05fa835_segmentation.ome.tif,0.108333,3500002087,135622
335389,3462,TOMM20,M1M2,crop_raw/7c8a65d1f0688a5e9ba8ef2db65ef333959eda656c3bb4540f92061860cb3af0_raw.ome.tif,crop_seg/4b7f73e356eb46219cff64b3bcdb1a07c21cb9f6a8d655af69ae9a06a17cbeb0_segmentation.ome.tif,0.108333,3500000980,23285
271340,1337,TOMM20,M4M5,crop_raw/974265edc6edaeb95c45e676c8a3082872a5a3a97f45781c5711e21d0546cfd8_raw.ome.tif,crop_seg/4537bb9a6d248309c1f0e262fbd9cb052504d526ec1ad8707344dd361c21b22c_segmentation.ome.tif,0.108333,3500000833,10615
324913,3123,TOMM20,M1M2,crop_raw/3ee97a63715fe5ff44afeca7d57ff430ebad6ddfb0541ccfff27611055a56a9e_raw.ome.tif,crop_seg/ed0f58be0cc36ea1f0f9bfb4186f30ab96fd358a1d451beed45e9ac9fe43d115_segmentation.ome.tif,0.108333,3500000961,22325
332447,3359,TOMM20,M4M5,crop_raw/8e7cc042fc80559bf1ddf6ee075dc610824f22569115aaea762eaf102ee3e11a_raw.ome.tif,crop_seg/d5c748abdd70760ba894b34cd2ed37d7bb80656c9cea2e5d91788c979bd879b5_segmentation.ome.tif,0.108333,3500000986,23479
332046,3348,TOMM20,M4M5,crop_raw/94d935c2bd51685abbd9920028b88dfe1d32bf59e421dc84add06be043de7ecb_raw.ome.tif,crop_seg/998222eadee515b45ea60010fdff3ede1255c7426512c4b01defc73aee1b67c8_segmentation.ome.tif,0.108333,3500000986,23477
324918,3124,TOMM20,M1M2,crop_raw/4733e398c90108ffb7f80ff468b017fe0e7adb69c8997e604cdb5ad40db1644d_raw.ome.tif,crop_seg/9ab0e03e8c2715efd9d631db05fe757b38359f82c75e4821fe9678c531b97414_segmentation.ome.tif,0.108333,3500000961,22324
339192,3565,TOMM20,M1M2,crop_raw/41a700a72ea2710865f7481039e4f7bea27123ed09a6bd71bee00380fd3098d5_raw.ome.tif,crop_seg/ddebaeb22889a41e5840859dfa91d758f36bc4869bbc7fe24e83fc6505b179fe_segmentation.ome.tif,0.108333,3500000997,24148
270793,1323,TOMM20,M4M5,crop_raw/cfa62168f35b1acd2a56098936812df4b7c3c6f9b67ea0c4cc372ac545e3213f_raw.ome.tif,crop_seg/054243cadc69ba9605a2dcdae2bf526e07687063f46999480911550afe1eab2d_segmentation.ome.tif,0.108333,3500000833,10624
331470,3332,TOMM20,M4M5,crop_raw/263a1d8c2cfe12e798a3894f7c7db1df84889f4ebfb0261562213677200445a8_raw.ome.tif,crop_seg/b69045969e42e2054bd1dcdff33b22c5797876b7d4118a2251aa0c95f5e643b0_segmentation.ome.tif,0.108333,3500000986,23477
259422,976,TOMM20,M1M2,crop_raw/70f23c6d2991c85ee4f46d54aff7d6b263359b650fb3e4ce62dd417688a970dc_raw.ome.tif,crop_seg/2a19c0aea8fd08b948b40679990312b8c76cf494345c0ffa29f2a8a99af55f7a_segmentation.ome.tif,0.108333,3500000801,6497
931809,14310,TOMM20,M1M2,crop_raw/b82611627e9df4774ff6a5e166a7ae3086ee07c41dfcbe62f8f37256ade99355_raw.ome.tif,crop_seg/0080c07d1d4405a42d681cfb14bfb7b11901934a88ae6cb1d4c135614632f4b2_segmentation.ome.tif,0.108333,3500002098,136134
328916,3254,TOMM20,M4M5,crop_raw/4ce4e6f9dd8c42912f6e8e724ebfd544b3f8cd7777c4392b124c5283ffb6f803_raw.ome.tif,crop_seg/0c8ab7083d76777bab78d5d20f635b2616328632fccabae37d44eef6f6388ff2_segmentation.ome.tif,0.108333,3500000982,28084
404933,16386,TOMM20,M1M2,crop_raw/97ab5c5fb87a9e5c8ae73782e55c6714404e4bc39bf54d1add89f2888fc2645c_raw.ome.tif,crop_seg/03cbfb86372c671d6041b84b77af5fc0a38a284fa9f7dc34e8aa45ad22d8b7c7_segmentation.ome.tif,0.108333,3500000964,136719
323680,3088,TOMM20,M1M2,crop_raw/438bac752ae4e202e9630a4bb2b4e793b29315dcc4f451e4bdd4722c280ff6d3_raw.ome.tif,crop_seg/d6ac8a35b25b98d863d7ff7a15610389163e126d1868a9b0cffadc63f3628240_segmentation.ome.tif,0.108333,3500000974,22712
276640,1492,TOMM20,M3,crop_raw/be5aab44629a2329cfddd4973095abf16c6619290eb1bc256628feeb90de2019_raw.ome.tif,crop_seg/839d9cea6ece5293a6764c2bc45a247aeec6b997756e89fd16356ac8b171388b_segmentation.ome.tif,0.108333,3500000845,11480
328972,3255,TOMM20,M1M2,crop_raw/93cfefc158672564e98f8a4f80482c3007791d26588ea66d931de4b981eaedf6_raw.ome.tif,crop_seg/3897ce53a6f1574b18ff949469e2abd6e6a052e31b7344fe3a85e9f62d5055ae_segmentation.ome.tif,0.108333,3500000981,23383
268771,1263,TOMM20,M4M5,crop_raw/fd485e4fc3492067a062301457321647bc16ccd413576a6bef4d76ac036bfbab_raw.ome.tif,crop_seg/f45df2ee210771e546da44b0550c04620f4da1ede6dc7aadc058a36c14f23b32_segmentation.ome.tif,0.108333,3500000839,7638
272211,1358,TOMM20,M1M2,crop_raw/aa136063b459fb9063bc92e353f3d6fc86964867679c50b016665611baa12841_raw.ome.tif,crop_seg/94dee679566af9967386df80757b089e78ca2e56e3a92e95493041db696c9388_segmentation.ome.tif,0.108333,3500000833,10625
333454,3392,TOMM20,M4M5,crop_raw/6d6784130bcde9a77280e05e29f7151e403cb16c951a8eda64cb7ddb10b50942_raw.ome.tif,crop_seg/084c7377406f8f7f33de5dab56879967dedb6adb5bd98556583b36b797f78abc_segmentation.ome.tif,0.108333,3500000994,28760
326598,3191,TOMM20,M3,crop_raw/c488629b4dfe4a826551d83fa3a23403de004e4f036a5dafb6b64d3e2582cc0a_raw.ome.tif,crop_seg/34275b8892645a9ef8b0b7ff257a1abaeefc568d8ee157305e28f597486a661b_segmentation.ome.tif,0.108333,3500000981,23395
318340,2917,TOMM20,M3,crop_raw/7160b64f491c1f750b6bdbd841de8659ef2618a5518c11d4035ad4f2eab7dd1f_raw.ome.tif,crop_seg/b0fb1773bcd3aa557c26e75e9b1bffb70a0f2cd4924d8f1c475b28b1b62ab7c3_segmentation.ome.tif,0.108333,3500000969,22626
325767,3148,TOMM20,M1M2,crop_raw/0616cd88e605fa7c5e4dcea1d23a862a41fe757b0e6a18ca638b4843012a708c_raw.ome.tif,crop_seg/a28b861ff2b971b79ad762916a2cb9492d0431ec3e3e6d294bd4d7c4ca612395_segmentation.ome.tif,0.108333,3500000961,22339
271968,1352,TOMM20,M4M5,crop_raw/42393344187b74caed66d4e54e347efcb7d83a413113240e6979277f7f0208fe_raw.ome.tif,crop_seg/20f7588b2a5b610da9bf222e442c9225433fa10b3550bd07f2a1f9a09feb3abc_segmentation.ome.tif,0.108333,3500000818,7349
327413,3214,TOMM20,M1M2,crop_raw/5b888cd2602addb6d8a6038d26694d801e80af8d7ac0f765618fec50d105b29d_raw.ome.tif,crop_seg/25b1649e98519d228d1041b230c7bdb265ddc3daabf6607a308a51de42810d35_segmentation.ome.tif,0.108333,3500000982,28084
272038,1354,TOMM20,M3,crop_raw/6926c52c78639b859f425048d7d64eacf03eb3bc81c3f3a4c6182df7111335a5_raw.ome.tif,crop_seg/adb320f12e7c1dc0518fb6fe7dba7a7fc7b7bfb11a881e93ee8e961c59752da4_segmentation.ome.tif,0.108333,3500000833,10625
269738,1293,TOMM20,M3,crop_raw/5cfc1e1df919d4ef48d01e6a5de3197dabf58ce2e26b4a295afd5bbfd22bf50d_raw.ome.tif,crop_seg/250b3296ca64d5ae4d17fd22c77ed6fce164753a0b6b6787c478fbfdca56c904_segmentation.ome.tif,0.108333,3500000839,7637
398565,15527,TOMM20,M1M2,crop_raw/70091f984010715202d633e6a415ce4c906d9005054d945a08fe73b7dc70bf96_raw.ome.tif,crop_seg/114bc3a315b0a14da79a76d19f1347542995d27560559ce6523699029b1c7212_segmentation.ome.tif,0.108333,3500000968,136710
333129,3381,TOMM20,M3,crop_raw/d653f817564b6f85b03fa209480f25ec1837c1ea57481370b578dd838d35b209_raw.ome.tif,crop_seg/c9317384388cad3031133f5e0afd24b2f6ba0d82281da444ddd1f27d011c64e2_segmentation.ome.tif,0.108333,3500000994,28756
338377,3545,TOMM20,M1M2,crop_raw/fa5e24d0fceb0744c2016a424145ecd56f81195de3ccd72c107acf1223b22c49_raw.ome.tif,crop_seg/4ca0458cbcc579b0abca40c51c334aeb1f68dee193e55950e810fcc953190dc1_segmentation.ome.tif,0.108333,3500000997,24152
269487,1286,TOMM20,M1M2,crop_raw/a79a436e1e5181a114aa0f908031b42f479f5aff604e1d002efb752e0e225426_raw.ome.tif,crop_seg/27e105d4307fdfa0f71c3bba9f3d856bc47b0c94e681f2bdbea6c9e66fa01ed2_segmentation.ome.tif,0.108333,3500000839,7649
321967,3025,TOMM20,M1M2,crop_raw/fdb6b672375f6cbcba2c0e44825da6c515e8e6b90158187920c0415d6e4f310b_raw.ome.tif,crop_seg/0abab100c1acf9c1ce6ebe7d799329564dd17f9fd9271a334643a1f62ccca62f_segmentation.ome.tif,0.108333,3500000973,27988
343877,3721,TOMM20,M4M5,crop_raw/f646c292c36f85ebc959e0703e9be054f3a48a28a0b2c07d1fdf358740220c5b_raw.ome.tif,crop_seg/ce02d99e9a55dbfb7986c81418e53e154b9c5aa2445e007089c0e772f3e83f5c_segmentation.ome.tif,0.108333,3500001010,29152
316888,2873,TOMM20,M1M2,crop_raw/a990616a4be11c758190a379e9811166e12e276864b84fe16cb069b45d144422_raw.ome.tif,crop_seg/1eb031b3af87cb57eb5d48cab4d3b0aa4ac32a4b54946b9c682411a830ae72ee_segmentation.ome.tif,0.108333,3500000971,27796
265027,1138,TOMM20,M3,crop_raw/4e65a3eea0679fc81543728166307a6c2142a02eb05cc4959e33dd9a5e6db0e3_raw.ome.tif,crop_seg/d519412cdc1da6890536557e093adc646357e06795b2f90792c4b3a383407735_segmentation.ome.tif,0.108333,3500000802,8706
281016,1632,TOMM20,M3,crop_raw/00b00ac5132c4103755a209dcf97fb9600e28e614344534ffb10f42772523174_raw.ome.tif,crop_seg/6e5f0969f26bf5c5fd65e318dc6f2f870373e555f61835a4b7d4f36642c251d3_segmentation.ome.tif,0.108333,3500000847,11681
265602,1156,TOMM20,M4M5,crop_raw/d8330f7de389736e205c1558bcbcf623bcc814fc18d242efee0135820fa09868_raw.ome.tif,crop_seg/b491b113659f0c06dafab6181dbb11ebaf511c05acefb20c9d5a737afa8e1524_segmentation.ome.tif,0.108333,3500000815,8980
319631,2954,TOMM20,M3,crop_raw/86c05308f9f8e1197a19141c2483c800e3bf40020f5435627ab1a874e54b14e8_raw.ome.tif,crop_seg/ec4719d69dfac0e05aa0e1ec6610a3ccf96d02f2d8a525224b7b331201b91e84_segmentation.ome.tif,0.108333,3500000969,22625
262068,1047,TOMM20,M3,crop_raw/6f09f3695d096dbe848794e81da34ea671f42f43d821b8baf14fd729ad2a83d8_raw.ome.tif,crop_seg/598eb496833bcdc1e74eb0f70bd413ec1289d76e67224dc0ea05b0bd95bb58a9_segmentation.ome.tif,0.108333,3500000802,8693
408371,16749,TOMM20,M1M2,crop_raw/997600f501d08da55145a429b32fe63d7a7db47ca34c952095503f025d4940da_raw.ome.tif,crop_seg/33228a47d567ecf430a2b02beba9d2a11b7e7fcba8beb905f7b62e5b29f58200_segmentation.ome.tif,0.108333,3500001057,30392
345259,3764,TOMM20,M4M5,crop_raw/a2c511651faf2e5e68cfa13a5c496812fdbc984ede7f6445bbdec817dab2446a_raw.ome.tif,crop_seg/bd89ec8caccf1028c6b42cc250e3ff2c20340a981f9dd6390255ae95893acf5a_segmentation.ome.tif,0.108333,3500001009,29045
345485,3770,TOMM20,M4M5,crop_raw/26d1126bf895c47f7ff8214d26877f876aeca93a020bad53d753e8cb716966bb_raw.ome.tif,crop_seg/54ae658aea96005a603971914e75adde60858827dc348b75f33a718389c22ca6_segmentation.ome.tif,0.108333,3500001009,29046
404482,16331,TOMM20,M4M5,crop_raw/65e9683e17790c71ce2587ccda88bfe8d7ce803618b5c03132d534bba3cdbcea_raw.ome.tif,crop_seg/f244a5586367164ed2f23523251394243d054dafe7aae1bafb1611553861a141_segmentation.ome.tif,0.108333,3500001057,30391
348542,3865,TOMM20,M3,crop_raw/b7b0235c86027dd8a74197037140c8fae1a34369e97fd66eac9af0e10a3b0f46_raw.ome.tif,crop_seg/cf7f0a1c81ebd942850c959eb93adcc74b8fc27f887fc750c58435344e4320d0_segmentation.ome.tif,0.108333,3500001016,29332
275391,1456,TOMM20,M1M2,crop_raw/923c29c578f8fd0b6764d75374cba3dad7c375e6fd664535137a13d0c022fb89_raw.ome.tif,crop_seg/958cf89cd258a3dea2bebbdae0f1eafdef629e13fc9f8412ecd9087cd55d63da_segmentation.ome.tif,0.108333,3500000845,11477
330141,3292,TOMM20,M4M5,crop_raw/fa02d32600b9ebf011cf542bac712d7a591042f54467a7e4bd1d6c094c163c68_raw.ome.tif,crop_seg/813621841baaa9dbf3facef41f4fcaf2cc22e06da4928dd06256dd47c6cad91f_segmentation.ome.tif,0.108333,3500000976,22915
264903,1135,TOMM20,M4M5,crop_raw/8fccf63391f50f86dbd1799fab8a4574d590bc667ffdc376384d081d86cee2b2_raw.ome.tif,crop_seg/ed79cebcd12952fef5560e87d757bab0a126f303aef39138751e08f37fa19790_segmentation.ome.tif,0.108333,3500000812,7157
263390,1087,TOMM20,M4M5,crop_raw/436e45a017f85752050bb59e16f56d668786ea6440f44747f67fcdf46cdb2358_raw.ome.tif,crop_seg/52c3f83dd27c5f0ea32312d4d6975b228d7021f81e1f9c22e32f6f6e1882eb25_segmentation.ome.tif,0.108333,3500000802,8695
