cell_id,fov_id,gene,cell_stage,crop_raw,crop_seg,scale_micron,plate_id,well_id
431853,5710,ACTB,M4M5,crop_raw/175da0b14d168b5d5114667cfa2681ae8fd81fa7a785b6f9f75c195adac91296_raw.ome.tif,crop_seg/c0724d1284eec0765b0cc882b338612f3aa006e65cb2bc8565875d0e4a0eb3ea_segmentation.ome.tif,0.108333,3500001245,45556
472817,6255,ACTB,M3,crop_raw/972e28034f71d0e9fee779062332faf8067ba9ddb186b81b2c64c4ab16f36001_raw.ome.tif,crop_seg/b41568e2aa55229f1cb4bed47611629771e600d40f1d2bd92d59230a5616a5eb_segmentation.ome.tif,0.108333,3500001310,53444
470045,6204,ACTB,M3,crop_raw/6a2f749bfba0f5687b60edcb667fc8ce9fdbd575464997b39263a83210542a46_raw.ome.tif,crop_seg/5a92d5c6241db4274fbcb33299c5d3e156d87cf130cc805833d49d4178673e50_segmentation.ome.tif,0.108333,3500001308,53621
231151,5233,ACTB,M4M5,crop_raw/a02aaebbc54a5dc4c5a03c9e83d49df8393ebc7ccc0a9bf0b426ff537c925e44_raw.ome.tif,crop_seg/db7848b0d58fa5fed74524450f359738aff7b7a038092895ab6da05f864d3c25_segmentation.ome.tif,0.108333,3500001200,43637
439769,5789,ACTB,M1M2,crop_raw/4c9c25309432bc4aa0ed381d93f68bc63d16dff6d6bc8a92fb35eb9e43586f4a_raw.ome.tif,crop_seg/a7b5d3e236a959321ae8dcd7959423e327f75d5990b11ae157ca22bf2fcd130b_segmentation.ome.tif,0.108333,3500001222,44213
398044,15461,TUBA1B,M1M2,crop_raw/59657be15bd41d312e1becbf12139cd6e51c8d62c10dec528f8c7adba42604c1_raw.ome.tif,crop_seg/3cf008d65d9694f44eb9066b50ef8dd81da04ff6ed9fcfe1ebc659961d4e892b_segmentation.ome.tif,0.108333,3500000781,4554
234751,176,TUBA1B,M4M5,crop_raw/e6b9540b883d35bd94a058e2622902d5df7545d86f96c87fe30988d0e2151991_raw.ome.tif,crop_seg/d530fea1b6f73cde62b0493585924a38846ca17ebf90da5d7ed38ac7873f3496_segmentation.ome.tif,0.108333,3500000645,2071
241479,361,TUBA1B,M4M5,crop_raw/6ceb483e408b6fe29db2f48f77f19b01fdf9ffa253ba4ddecf8d044fea45a2cc_raw.ome.tif,crop_seg/d073a910f3cf73f696dbde480c95fd01115f4c55ace4ccfa7989f812b1f47b2a_segmentation.ome.tif,0.108333,3500000680,89056
249809,645,TUBA1B,M1M2,crop_raw/cf4040015c7b03b46142d45e22aec8ec73a3ce0287009945ad03e171dfeacb0f_raw.ome.tif,crop_seg/3819850b2eacc4267731418469ef61eee699163b1c15335686ee254347b08ca8_segmentation.ome.tif,0.108333,3500000757,94508
251361,706,TUBA1B,M4M5,crop_raw/de59440a0895e6e5568ca15d9804f8acfdd25c39e966db7df0b57ddb5d9ceed5_raw.ome.tif,crop_seg/649f2444ac9056a66670509b91a889c72de46bd98bff43fdda5cae9d4aa670c0_segmentation.ome.tif,0.108333,3500000741,94312
251754,732,TUBA1B,M4M5,crop_raw/be9996f731df1499dbaaa472b5e1aafc2b170971392808a009d36a4d8053d667_raw.ome.tif,crop_seg/73c7720095f4bc1d758a09bc84977d8279568e2ac1c342889de4ad9df3e04ab1_segmentation.ome.tif,0.108333,3500000757,94504
243590,426,TUBA1B,M4M5,crop_raw/66412fa90afaa302ff2b387066af17d9b68b64d003ba27600368fddee05baf40_raw.ome.tif,crop_seg/a1479447678c1d3199c59cc035bb4e933de1b7e42201695a06bbf0ccddc19da8_segmentation.ome.tif,0.108333,3500000722,91924
246439,512,TUBA1B,M1M2,crop_raw/f8a68e097cdee59d73c53dc1a00a72f1c430b27e54f24b1dcca6d2c4e14960e3_raw.ome.tif,crop_seg/0d288d9a7813f91b6c25427b596a11b5a312bba96a6b2326f0c29e55ff1779bc_segmentation.ome.tif,0.108333,3500000726,92310
903160,14105,TUBA1B,M3,crop_raw/ca3e2039c33cd273ba83878fa9e5e823287ce81136a0c0b5cc27338411450b62_raw.ome.tif,crop_seg/f32a6a7cd1ba18f80cf24534129808708041c37e7de224b4c9ea7b7b44bd3735_segmentation.ome.tif,0.108333,3500002083,135435
397762,15426,TUBA1B,M1M2,crop_raw/ba9df448128a7cbce1302cedfe6a1357c6d991bb19b56f665a63d635baf16947_raw.ome.tif,crop_seg/e7814bece6006134240de7f75496a782ae572b175219634986f6f26b6feef045_segmentation.ome.tif,0.108333,3500000684,88565
245581,490,TUBA1B,M4M5,crop_raw/ff7878cba0e46f00108f526585870da8dc71d0322209da1aa7e2924b3774a0a2_raw.ome.tif,crop_seg/08f246efae10020a68833d151729b36ceb9f63e4585a67b76ad2adf779981c7b_segmentation.ome.tif,0.108333,3500000726,92309
247144,531,TUBA1B,M4M5,crop_raw/d521e43b39077e6c3f816280137a4620ec86c75ee1589ba42763d6196af3de48_raw.ome.tif,crop_seg/d632f4496ada09f420700b14ac2cbe452fb1403e7c8454789e0d1f524e055a67_segmentation.ome.tif,0.108333,3500000722,91924
911258,14145,TUBA1B,M4M5,crop_raw/71123ce6d5218666bd8acba42ab26b63d4ae49a1ed9bda2d34124d4df5607695_raw.ome.tif,crop_seg/c3f9c33f7af6c431c1e65f4e553941f1731942812a6ec4c823abf26e1fb3442c_segmentation.ome.tif,0.108333,3500002083,135437
402069,15961,TUBA1B,M1M2,crop_raw/b9aa634c55bd952073bbd795dd9b6967a11609d565d6a1c5a4a3e703d402d0f5_raw.ome.tif,crop_seg/1c04423867b964ac49a840cfcd8bfe9ffafaed501f7d177bed0e08df4f16c3ea_segmentation.ome.tif,0.108333,3500000672,88267
249696,638,TUBA1B,M4M5,crop_raw/b7c158fd6b601ce202d3b230934d08c9fdc1eb6126a4495a14338faa871535ef_raw.ome.tif,crop_seg/c2163d45812a955b50b744fbc41284f67586e235d498d00825c395ade41165c0_segmentation.ome.tif,0.108333,3500000729,92695
245208,478,TUBA1B,M4M5,crop_raw/c61083ff25fb937cc5fbf5fcbfab5625108f99b4608718579f9412a28d882626_raw.ome.tif,crop_seg/775cc7113de1d895b6b13bc8c184cb30ad5085da82627534191d221e845c9b9c_segmentation.ome.tif,0.108333,3500000726,92309
262197,1050,TUBA1B,M3,crop_raw/4ff2561392d0263658a451d1438352d57d2342cdd74c1910c86d0f79ba1cdd19_raw.ome.tif,crop_seg/0a1315fa5c9b9a96ed0539465f98038d0efc4e9678ec703bc847c53d7405413c_segmentation.ome.tif,0.108333,3500000766,95656
250841,688,TUBA1B,M4M5,crop_raw/20128de54a3b26d0dff4fbac907a37661e2273c9cdb82deb0a784448181edbb5_raw.ome.tif,crop_seg/06a2f87d8d6e7d025af1b0d6cbd8da62dfebfc4dc85327fd47307bbeb6ece344_segmentation.ome.tif,0.108333,3500000741,94312
239766,308,TUBA1B,M1M2,crop_raw/3a3813aee8fbab7df19c8bbfd53d5bfd4180c6a0553fe45977d3a1c3659703a6_raw.ome.tif,crop_seg/25b6a6439e46f1e7c796fbecd8651eb6affb55c82ab3500046f3724a4261c902_segmentation.ome.tif,0.108333,3500000668,88852
885240,14016,TUBA1B,M1M2,crop_raw/4188cc1009d387a997f9d19f23ab458cbb347ccd19d472ba90821b2b1d192716_raw.ome.tif,crop_seg/f8ad093e297cd3e688e2e76f8e1288e35886f2572276692e9ebb686397742488_segmentation.ome.tif,0.108333,3500002082,135340
387068,5198,SEC61B,M1M2,crop_raw/351d6b7c28fd2a2d4cd503e4c2d82f0376611e1311be6d4766003037dc4a1ba5_raw.ome.tif,crop_seg/0be2485b047a5991687c778ee665d34ea2f869792cc2d490dd2a951b2e89e7b7_segmentation.ome.tif,0.108333,3500001191,38452
373951,4663,SEC61B,M1M2,crop_raw/636cb602b228439a719eec3c8a8d5f583f21ed2499cd4a4f1d77151019b90868_raw.ome.tif,crop_seg/74007b92adad6f0ecd767ee1f09cb441dbd0d1ccc85f0e5317b312dcec706b95_segmentation.ome.tif,0.108333,3500001131,40484
962793,15932,SEC61B,M1M2,crop_raw/3298d0e61b117aacf0e0de9c94cfa45cdd6e0858a2f5e98bfe76a5c3000e1bae_raw.ome.tif,crop_seg/1fbb928725b4ebc6b9039e8dbe4430f7f5fad03210c143d5b1529d11ac33afbe_segmentation.ome.tif,0.108333,3500002098,136126
392001,5428,SEC61B,M4M5,crop_raw/9997ed7c71d715efac1a08f88a7a8b3218de7c2ad0eb06ed9766deb776524815_raw.ome.tif,crop_seg/4edb58b10aaf4cda81c95702787d1f2e9422f636da767d1ccb68b0a5437066ed_segmentation.ome.tif,0.108333,3500001218,40087
388396,5270,SEC61B,M4M5,crop_raw/edc3caec463e1a8e7b4f534715ece5b91e561cd6d16bd5dddb7cfe8f4963b421_raw.ome.tif,crop_seg/f9dfee4c538b09c0f6f3bb457c49b30f57675c264e6419c9c67a431e3a2c9e1e_segmentation.ome.tif,0.108333,3500001198,39138
371218,4578,SEC61B,M4M5,crop_raw/fc84b1bae0178748eca18747c23b46a29f8a829aaa03c9d99613877044aacf7a_raw.ome.tif,crop_seg/5a7215e121876e5e006b4f280043a3e8a535162da415e67b344905ac4c4e198e_segmentation.ome.tif,0.108333,3500001130,40385
383820,5043,SEC61B,M1M2,crop_raw/b9eb3e6493fd0e906228e4e31476697789e1a96faac2302d0c879973590f2105_raw.ome.tif,crop_seg/9c3e2f4497005a8f25722c97edc9088f314ffb6ffca00544ab6fd32351457e64_segmentation.ome.tif,0.108333,3500001175,41908
376219,4809,SEC61B,M1M2,crop_raw/2700cdb4a227182ecc9e11ffad176587e1adce498bb29b11b1219bd433984ead_raw.ome.tif,crop_seg/fc425270527f28f0a7a6aec0336973eaf839f9158b004e0a83fef1cc93e0dd92_segmentation.ome.tif,0.108333,3500001156,41348
371620,4588,SEC61B,M4M5,crop_raw/e6c5da8fe3e01b8fe8cc5bd3ec123ce934bd4884ba974e5b0c88261014de4205_raw.ome.tif,crop_seg/9dfbf223ac4691d2693204b806339e6021e8333d97ec86c2376da899cd62bdf3_segmentation.ome.tif,0.108333,3500001130,40388
977348,17209,SEC61B,M1M2,crop_raw/eac33b2d69d4aac40304cd092bd4fe6e3d35ffa229cf644d34f41da218e075f9_raw.ome.tif,crop_seg/e566a7e32ce28ff0640956d6c3f4ccf044e9221feb08e7e82d5c0a5779f904dc_segmentation.ome.tif,0.108333,3500002118,138032
389535,5317,SEC61B,M1M2,crop_raw/060ecb99270e98dd84192fd510474a2fd0a3ba089003692968df2364a8d069ee_raw.ome.tif,crop_seg/b604fbd6624cb49776790548ca35d9e9df9d4b63ca3e55503d2638ccfe17adb8_segmentation.ome.tif,0.108333,3500001205,39236
374805,4720,SEC61B,M1M2,crop_raw/e73ff7822067c31705f428a46418769c59524811f5732370d13f7223c570ef2d_raw.ome.tif,crop_seg/1c807f86ad15de2cf8dfe8c678629ce5cd3239761d4115d17d5ac8eb5631e3f3_segmentation.ome.tif,0.108333,3500001155,41432
378903,4876,SEC61B,M1M2,crop_raw/f5e8f462ea2cb259a1f29298cbeca1249e2aca93d90ab162b0e268210248d26b_raw.ome.tif,crop_seg/877afa491ca8a6dd6dc8db7a15eb96c90209fb3da95540a2803b5939694429c7_segmentation.ome.tif,0.108333,3500001153,41044
378395,4864,SEC61B,M3,crop_raw/0bae1f62bec33f2f9ee0c8f96ed24eef360a3e1c371d61fa94d8374eb096d98c_raw.ome.tif,crop_seg/1643af5ba3b6c11180783fff6c6a85f2a73d296363a72ec82de05326759b56a0_segmentation.ome.tif,0.108333,3500001153,41057
377222,4832,SEC61B,M4M5,crop_raw/92dbcce78cdffcd6d6586c42cbf308060ddcf06309718ad89af73ab878156fa4_raw.ome.tif,crop_seg/0e9f884919925f4997cd7b09447ffe04bbe9be7605989ced72cbcc8f96222224_segmentation.ome.tif,0.108333,3500001157,41239
373228,4633,SEC61B,M4M5,crop_raw/8470eb6061982e86c678e19e23625e4435627cacfb5cb191e25c5748801ce4b6_raw.ome.tif,crop_seg/214f24f1fe418882a7e23e8973404f2540871f6f6064121d479fec352b9bb2e6_segmentation.ome.tif,0.108333,3500001131,40481
378997,4879,SEC61B,M1M2,crop_raw/3861e907f96f369e79cab01a0ec944e59f23465ec5c31acfe4e53f49e060e837_raw.ome.tif,crop_seg/0e602b285a7cbd5c4007da3662048aa5ed61487a132b3a72445db084fe71380a_segmentation.ome.tif,0.108333,3500001153,41058
386587,5184,SEC61B,M4M5,crop_raw/64d66ef1530e5c069f4d371c8d7ccd7aac688c8156b283abf1c4773596cc9e83_raw.ome.tif,crop_seg/9118584fedcdffb235e994cb2acc9a77f3e6ec669220aa5a7f6cff0991dc9412_segmentation.ome.tif,0.108333,3500001191,38452
376429,4814,SEC61B,M1M2,crop_raw/f12ce4b0e064c3a7c893482cb02422972aa7e0db15f7cfe4da6c01b3e58e71dc_raw.ome.tif,crop_seg/e186afaac454b8b118f446dbe8eaacbadce15c0c62e8a0c662f10038d9340cf2_segmentation.ome.tif,0.108333,3500001157,41240
372710,4617,SEC61B,M4M5,crop_raw/7e60a2fe607b1a756e6ec30f70dc47720be0e758913bd88a323799d338949e50_raw.ome.tif,crop_seg/aafab8bbd9b32ddd20308090da602ea548e1b43a1a2a92274ff30afca59c8f01_segmentation.ome.tif,0.108333,3500001131,40483
317451,2890,TOMM20,M1M2,crop_raw/063b58694094e94160d51d2bde6a90fdfba7987cf097097f37d57be2871172b6_raw.ome.tif,crop_seg/207f61bec32012ee906b87a1543422d8105d79df3cf66a86c6e4189968460f26_segmentation.ome.tif,0.108333,3500000971,27809
347570,3834,TOMM20,M1M2,crop_raw/0e77ad85210fdd71617cabd791e4e6765b232a8416d38884f8b3fb78b2ec15cf_raw.ome.tif,crop_seg/b9c29f3f5f62022c2809cda2ad706f667cbf182126b5b952e017e343eaf6ca60_segmentation.ome.tif,0.108333,3500001012,25205
316145,2845,TOMM20,M3,crop_raw/463f208872670e0b6efcf6926e7df5a03e56386eea41f6419ebe3e29432c0ea7_raw.ome.tif,crop_seg/66a428575d306ac131a1cbddd79ffad73204dad052f2e5e29980fdbb146d1f05_segmentation.ome.tif,0.108333,3500000959,22132
329338,3266,TOMM20,M4M5,crop_raw/e7ae276bd5cb25e6510134143efadb8be4f777245adfebb5cefecaeb3b512cbf_raw.ome.tif,crop_seg/d49f56a85bacf506167849bf9edf7210440eab6d4254004b792212e84b1225ef_segmentation.ome.tif,0.108333,3500000982,28087
275285,1453,TOMM20,M3,crop_raw/07f112916fce29fc79d42f507b979bd688d80b02a9fc5894d57d57558c6de955_raw.ome.tif,crop_seg/40992e7dd3af5e826e341803fad98984c745664e1536ec62c37fc8ddc165ecb9_segmentation.ome.tif,0.108333,3500000845,11488
326180,3170,TOMM20,M1M2,crop_raw/6e76e079913b02873037901346c485ee14c9cedcccd569d5492754db6e93ddf6_raw.ome.tif,crop_seg/fbbd3e9f09adf091859c62face56336cc5efe6a0976fd9888a3ca67433b9dcf7_segmentation.ome.tif,0.108333,3500000981,23384
315024,2810,TOMM20,M1M2,crop_raw/80ae7ef761b63a034ff29650d9eca842254255082f4f3908efd045b21be699f6_raw.ome.tif,crop_seg/3b66a2a0f08d6666dca82c346d80d90b8f13b6f863643082afd58d94d2390172_segmentation.ome.tif,0.108333,3500000959,22134
264002,1108,TOMM20,M4M5,crop_raw/c063a76c74f13bac14456da5747aaa5939f8b220c6e6d4bb198d76ce496ba965_raw.ome.tif,crop_seg/d5c7a76c27daca3cd9adc66b4129371a18e05d5f1bbffc3c38a187d51db824ec_segmentation.ome.tif,0.108333,3500000812,7158
932642,14324,TOMM20,M3,crop_raw/ae1c44fcbb8228dce7da48b1811ca1b5dfc84add5dc0d0bd9fe24793e5f5d013_raw.ome.tif,crop_seg/afae26b00d659faf8f15a7f3d77ae2556507a9e03ea03519fb6eff50c8953da5_segmentation.ome.tif,0.108333,3500002098,136133
263285,1084,TOMM20,M3,crop_raw/a86fc4900456d1a05cc6e05aeca5672c70d81603f72494453c3a59fb0101bb8a_raw.ome.tif,crop_seg/bac21f93bfc9d0aa8ab0f0a90f8895cde678bf6ad871cfcc0ad601614b6a081b_segmentation.ome.tif,0.108333,3500000802,8694
343711,3717,TOMM20,M4M5,crop_raw/27d296e8871c8a6b2b22bfbe1fac9618d1278aac63e2c0090c4af848d5a593ee_raw.ome.tif,crop_seg/30998ae85fe3c009b7dbee25032e62d65d635d2ab493cd5506ceecc6ba1d032e_segmentation.ome.tif,0.108333,3500001010,29141
927931,14270,TOMM20,M1M2,crop_raw/851aca3a7278dd6e86640ef54830d1ef22efc6add75c20b1f32d65106c1025e4_raw.ome.tif,crop_seg/a18ac3dac053d1369acc5a5748fffd480225e49c1141a34f68c54f92acfc4ec3_segmentation.ome.tif,0.108333,3500002086,135521
339192,3565,TOMM20,M1M2,crop_raw/41a700a72ea2710865f7481039e4f7bea27123ed09a6bd71bee00380fd3098d5_raw.ome.tif,crop_seg/ddebaeb22889a41e5840859dfa91d758f36bc4869bbc7fe24e83fc6505b179fe_segmentation.ome.tif,0.108333,3500000997,24148
339780,3584,TOMM20,M1M2,crop_raw/3c1da76960a4d9d25e80a2ace550425f04b9bdd2e401adcf74e83a42128785e3_raw.ome.tif,crop_seg/677006083e30b9f3576c66ba93d3194bbfd7a5bd2bc4070cb0e767e5b95a1d2d_segmentation.ome.tif,0.108333,3500001003,24931
323252,3076,TOMM20,M1M2,crop_raw/7680ac7bee2462ff586907101b325bd9fa19f2444e9216519610b3058ce1b532_raw.ome.tif,crop_seg/f47f64389087eb4ef055617f1105b38dedc2a88b1a089449a5edc1df09910e4a_segmentation.ome.tif,0.108333,3500000974,22710
321329,3008,TOMM20,M1M2,crop_raw/60d888ecea76aaf83502469e6c839a5c1ef6aa030ebbec0ce313a87fb0df4aa7_raw.ome.tif,crop_seg/69a541240b5a58f762d1a6f9d8cb3b20b055016fd9d5847f6991294bab0297f8_segmentation.ome.tif,0.108333,3500000973,28000
394130,15033,TOMM20,M1M2,crop_raw/ea511ba41e6409b550f0342a9cefd2f8377f9bec195bb02f997d986c5f2f5695_raw.ome.tif,crop_seg/7bbf18e36409750d62137c7c4fc7296a8a5a571aa062aeb5c5245085ed2b69bb_segmentation.ome.tif,0.108333,3500000968,136707
400359,15771,TOMM20,M1M2,crop_raw/972cefe6eb382bc1b05db588a668023dfb31ee134732e7cacabebd49db56befa_raw.ome.tif,crop_seg/6378ad1e419d8eb4972f1a05c8123e1bfc494112d27466a62ba9294ac21d0f04_segmentation.ome.tif,0.108333,3500000968,136738
404699,16364,TOMM20,M4M5,crop_raw/83bd14c0a100f9dbcaa886f9b92c2d402004ff3a9cf98ea6cb1fd51ca652206d_raw.ome.tif,crop_seg/8da4d32c8a1198b2b4f6db4c1ea8eae6c58f6efd823ed3bb4038fa0f6e00ddf4_segmentation.ome.tif,0.108333,3500000968,136736
276814,1497,TOMM20,M4M5,crop_raw/cd31ae85d0eee0968a73fccd3b5eae60f513eb3450adc2f09ba539ba0281e8de_raw.ome.tif,crop_seg/cf602bc1cf60b2b83635a0d5bcef7fe66ec5a557749f183e9d0f241cfc3948d3_segmentation.ome.tif,0.108333,3500000845,11492
279051,1568,LMNB1,M1M2,crop_raw/b747d600982a63cd6018dfd14a40530e92b3878aef76fb5dd3b2af154f016509_raw.ome.tif,crop_seg/795adc4f4e3a580f9b452115d5ffa929d939d92f1f63e6855ee9917f44078cab_segmentation.ome.tif,0.108333,3500000875,13973
313292,2757,LMNB1,M4M5,crop_raw/3f1fff5e1941a354becef61555440882941be7f0fbc78733a8a7b5b7b25f853a_raw.ome.tif,crop_seg/1be36183560cc49c9f2f6d9550d83691e8bf48cdd6237d6decb67a0f338ea644_segmentation.ome.tif,0.108333,3500000958,17528
284608,1765,LMNB1,M1M2,crop_raw/5abc5611d4c0d9e85a110af4b2d513f591faba256917c65c755e159da8aa01bd_raw.ome.tif,crop_seg/78a7d22eb4fb7b68474068f193256b7ae57dd0ea2cda346f602c21014147d0c0_segmentation.ome.tif,0.108333,3500000892,14755
313437,2761,LMNB1,M3,crop_raw/f17d97b9f7f1f5c60ce4abcf862242459ce5497699805ecfacb0b7f719eba1d0_raw.ome.tif,crop_seg/a0edb1cdbaed3c3b3455b7c4acc7652b2068669c415af537efc564c01eac4565_segmentation.ome.tif,0.108333,3500000958,17525
281153,1637,LMNB1,M4M5,crop_raw/287f539572e22a1ea2710d13591a1e7d887c345d82f5d43972910bef73e9fccf_raw.ome.tif,crop_seg/530726709b6f38afe976b6d8fc6240824e6c391e907dd2ac81de6f817afb98e2_segmentation.ome.tif,0.108333,3500000883,18008
310821,2672,LMNB1,M4M5,crop_raw/ba7bb45b894fca2bae1b1163644fb08ec09c5a6de40590757f972c96c3ccc563_raw.ome.tif,crop_seg/6d83308a92b28f26fca9d9b32b9300ce0bb4e194acbcf0419b55c3991cfb7255_segmentation.ome.tif,0.108333,3500000954,21952
303462,2414,LMNB1,M4M5,crop_raw/f6d48dd685438ac11dd29d024bbf66917aeabf3f86c1a77a2354218e29a60f31_raw.ome.tif,crop_seg/67e3dbf78247d3c43baf723bef0b68218233225370b8183ed67b4298353e7793_segmentation.ome.tif,0.108333,3500000938,16387
279531,1583,LMNB1,M3,crop_raw/1aaaa8c58a49753b7b5c5eb3d0d7f364ab208fecb51c36dd1c33c150a6a90be3_raw.ome.tif,crop_seg/08c5c1549c4f3dcae1a9aaa8543ac6d743b086e7f9c6d03cc248e4e8ca33500f_segmentation.ome.tif,0.108333,3500000876,14069
279983,1597,LMNB1,M1M2,crop_raw/df439ef139ed6ad66aac3978d8547af539f4749c9373a524f0bfc4f0e071cceb_raw.ome.tif,crop_seg/d8a93c125fb7434f9c1d77d709a4f16d5e980c3008dd2bdf1fd11d3a63b36a21_segmentation.ome.tif,0.108333,3500000876,14068
289988,1964,LMNB1,M3,crop_raw/6c5523281cc175c879e910be67973fe46e2ce4dc8b87941129ab7d48f7cceaa7_raw.ome.tif,crop_seg/49338ab80a82c35ece6a668d4e1c8cc4fad68980f20f777775a59acc51b8d938_segmentation.ome.tif,0.108333,3500000922,20213
282956,1693,LMNB1,M4M5,crop_raw/77acc27953e177088ae8cd1b91dd7ffa4424c45353da7605d9973ed5d487d1ad_raw.ome.tif,crop_seg/24db4be95f3a163a949a1dcf334562c24a9b5a63a507f05e21a77a060d906cf8_segmentation.ome.tif,0.108333,3500000884,18103
289753,1955,LMNB1,M4M5,crop_raw/48e2f273123b944678ce634cc65eb702a7d1987ca44736d5be7a6fcc01755fc2_raw.ome.tif,crop_seg/8b1e1cb6dca5c6228b119ad76d073f5d823dbbbb0521b255efcff8003dbd7328_segmentation.ome.tif,0.108333,3500000913,19350
279615,1587,LMNB1,M4M5,crop_raw/4668426a15ed4fe69c71f4f3ec47b0b71e31e0150871a2e99acf556eefc28f7f_raw.ome.tif,crop_seg/5b9c6e441be902531d41ac014d90d59e6440dc11e2d8e903267f5f3a3480f4b3_segmentation.ome.tif,0.108333,3500000876,14070
301360,2351,LMNB1,M1M2,crop_raw/92ffbeef9fc148f55ef189e98c89b798473b0975b042d7d4c8a2da36192a5373_raw.ome.tif,crop_seg/f3dfa167598c4f928336c0cb9ef6da1ef9829793e9551802c292352481726c26_segmentation.ome.tif,0.108333,3500000939,16471
