cell_id,fov_id,gene,cell_stage,crop_raw,crop_seg,scale_micron,plate_id,well_id
898684,146308,ATP2A2,M4M5,crop_raw/4008590d866110671b37b4e1ad8392cb41fbc51cd19e21a4fa5049c06f37de7d_raw.ome.tif,crop_seg/4456a60314cc3907f1ca5c3e5433bc0736aa0c256fd21165c28d22248d27fdee_segmentation.ome.tif,0.108333,3500003118,209678
780324,146697,ATP2A2,M1M2,crop_raw/031a1fbb0ff1e52040c423371fd361d68ee951e8f56dab377dab3cee9b16f154_raw.ome.tif,crop_seg/32e19d2a2321e32995974e6e9063a3ab225ac1de25d9a4d275cd0f4d949610eb_segmentation.ome.tif,0.108333,3500003129,210615
873208,142083,ATP2A2,M4M5,crop_raw/fc8ea235b955a01bb2771db70cbccc1325553a57eb1af8c459afd6ca6a13d8a7_raw.ome.tif,crop_seg/18e34b5f24818b8eeb4e3a524c5ec29571a8a4571e914f554f4322215a273728_segmentation.ome.tif,0.108333,3500003065,205450
758409,146591,ATP2A2,M3,crop_raw/4cf1f9b41ab415f5f3117d18f11fd3f004e459310a39e4167f6c0600c41d5b01_raw.ome.tif,crop_seg/2b649a6299f02fd11723aa7f150ac766497dbed438cb84c54670031e2cae8cea_segmentation.ome.tif,0.108333,3500003129,210620
771878,146647,ATP2A2,M4M5,crop_raw/300a44c444dfcb63952961347f69222d45398df7ce97c9f389dfe985fd40febe_raw.ome.tif,crop_seg/da06016f6e1979f15198416717d6553cf7811833c7040185461791ba64b85e66_segmentation.ome.tif,0.108333,3500003121,209392
749660,146553,ATP2A2,M4M5,crop_raw/95c2cb28d340ca6de8f84b67163edea7fcda258999f3c0ad3c5422aad07a8a62_raw.ome.tif,crop_seg/d9086d9e7345b5c09acc23a6204902ed2414b22edbcad3f7f71973717490393c_segmentation.ome.tif,0.108333,3500003121,209385
851735,141986,ATP2A2,M4M5,crop_raw/97f37ac47057819c90cd63130aaf480eeb37d5fc9a6e307e2355a3c4c526a10f_raw.ome.tif,crop_seg/03103593e2483b30380ac308d4bdb5e4f5056bfdef78775fbac70961c45298d8_segmentation.ome.tif,0.108333,3500003065,205452
775703,146669,ATP2A2,M1M2,crop_raw/896fb7e82423f3c983da21977fd5dcaad56a0dd78e83a10b7cc5c9e614e6ee7a_raw.ome.tif,crop_seg/724dc4419c2a96855591eeeb1ebff84f46991414ce9c97502f0cab1df7cc9ab9_segmentation.ome.tif,0.108333,3500003129,210605
842695,141941,NUP153,M1M2,crop_raw/68545c27f8ad6fab6255573654d212a44ae7986d43ac724bc3c7924d91457342_raw.ome.tif,crop_seg/8bda237b319b6aa4c2e12f97a7e0ec72280bb30f76f685263ecfd6d004c20ebe_segmentation.ome.tif,0.108333,3500003043,207157
794932,142946,NUP153,M1M2,crop_raw/29f72772cad86af8aa1b6ec204be307d975d8589ce4858b4b3e3468efdd0049e_raw.ome.tif,crop_seg/b7d57d39d164e358ef8a27403cd0be6c5b74226fd32a22c13b5aa29326d3a476_segmentation.ome.tif,0.108333,3500003096,207758
862646,151012,NUP153,M1M2,crop_raw/0fb96077128d3fda762550eb587c57f3fbe91acc4ccbac0f10ed8ea3f291f9ed_raw.ome.tif,crop_seg/791b1414c6064eb64bee00c16e96212436d5ff3f885e098b1f4442cdd55693bc_segmentation.ome.tif,0.108333,3500002921,193677
911753,151453,NUP153,M4M5,crop_raw/5f3cd88d0fca8cb315a1e8d30bcc0886115f7e74504ad08a9f4386caa090383b_raw.ome.tif,crop_seg/0b1174b2a393d4fc3c51e8878aae3f7bc5b78ec4a9da8038fc6a216f3c090a7f_segmentation.ome.tif,0.108333,3500002984,198076
799471,141724,NUP153,M4M5,crop_raw/1868b5f4c74cc03d63769130d3e2ba0e8c333c7d32f5afbaf352454732e7db42_raw.ome.tif,crop_seg/975ec90227153ab438970290ecf372e52951d9d8143bd6de9b5c7b4a8cba6986_segmentation.ome.tif,0.108333,3500003034,203858
862221,151010,NUP153,M1M2,crop_raw/02a5e106f5467cf2cabbce2c042903710d330f2229c4e7215d57060a99685aaf_raw.ome.tif,crop_seg/d69684cbba6cba458e73cd866d8dbc848385ed017d8e595d43154e6c7cd5ad87_segmentation.ome.tif,0.108333,3500002921,193714
658496,140281,NUP153,M1M2,crop_raw/73d08970115b1e5bd69d02d1d1ebeecd78ea7b4b4dddb7e65755e4652767f153_raw.ome.tif,crop_seg/d4bd17b5dfeb82e30bf2efcc415d76743beddca609e064b6f99dad63eb276d94_segmentation.ome.tif,0.108333,3500002699,177971
799127,146827,NUP153,M1M2,crop_raw/4102b335127224727916752069677d101a2d549e062ba096bc771f3cf5d894ff_raw.ome.tif,crop_seg/2c6ca9e02d5369dae2f46d7362848c6ffe747fb76a3470f2311adea361edd1ed_segmentation.ome.tif,0.108333,3500003116,210450
871634,144508,NUP153,M1M2,crop_raw/be5ece202f0d6c28a55732dfc21811ba5516ac3b8db91fc0edd1609a658716a7_raw.ome.tif,crop_seg/11517ff84cc8b07fb461117c523430680a7f3e68e66a4a0cab6c4142ece91817_segmentation.ome.tif,0.108333,3500002682,176324
919659,142329,NUP153,M1M2,crop_raw/483ed3e8c7480d29dc0944e4856fe530b331ed024606e33fa0b58e66ab1057e8_raw.ome.tif,crop_seg/c35df5e096f9fafebdb4a29046084d905e2d476cc71fcd52589e94f45502418a_segmentation.ome.tif,0.108333,3500003043,207158
807280,146860,NUP153,M1M2,crop_raw/42bb9abdee96e642dd58f59731e2718b61e8d947ecd2e66cc6e77967f1f6ae74_raw.ome.tif,crop_seg/e11912ceee6b3b0fd25c067de005541b681ac9292edafa36e9be9383d956e2e8_segmentation.ome.tif,0.108333,3500003116,210449
909105,145127,NUP153,M1M2,crop_raw/effc0116efee132e7f81e888a3d5efa46a42c56ad8dd09351814929e0d0dee1b_raw.ome.tif,crop_seg/0f672d263bd3a33cea91fa636d5faaa7ef988a19eb2f5d008ac88e8832ad2516_segmentation.ome.tif,0.108333,3500002688,176832
888053,151191,NUP153,M1M2,crop_raw/de502bebd6414b208456dcfa21dce7e556914da08f39ad9c78fe01b4d6de13a9_raw.ome.tif,crop_seg/d3dd8d5d36a3d00b7f4873eff144083787252d365e69b81f552710cc7e51ba4c_segmentation.ome.tif,0.108333,3500002942,195385
878723,144562,NUP153,M3,crop_raw/ea2b054d85a7bd7e9cf83e4bc79224e023363fccad2cccdb6c11d887bf6632a5_raw.ome.tif,crop_seg/0ee48de2d4866d19acd6376f8615ef9468487b4bd50dc0541d5b19646d4b766d_segmentation.ome.tif,0.108333,3500002682,176338
807513,145701,NUP153,M4M5,crop_raw/e1c02ddd45819b17b3c4a19cdc14097d5ecae5f83bbd80e4fa2e98ba099f9779_raw.ome.tif,crop_seg/8c1f3b72baa6ae957fb2881c4c01b80844615157027e9ed1de7e8e50122265ce_segmentation.ome.tif,0.108333,3500002943,195306
787432,145605,NUP153,M4M5,crop_raw/349644a55874f9c619036fce5d1b4de2a25c4253e0d5198fc3b9029729c6b576_raw.ome.tif,crop_seg/e6ead650ca0cea50826dcf3ab413c9859a47c18ace0bcf5d821b95e28b5000f3_segmentation.ome.tif,0.108333,3500002943,195311
810529,145721,NUP153,M4M5,crop_raw/7e603f5e5654dbc34ea83c9aa0c0cf30336cfc91358ea8b4b3a0647d7b3d0961_raw.ome.tif,crop_seg/ba3687c1e49685384671574029171dbd13a1efea89ae1323c5b1203e7f883e15_segmentation.ome.tif,0.108333,3500002955,196001
793488,142937,NUP153,M4M5,crop_raw/4d2900cf90e8835eab9cc229aadcf1b1b72f04fceb7482cab9ebd08ebaba199d_raw.ome.tif,crop_seg/a65d63e7cf361f318d0d9291ba965ec3bbeb6fa2b5519fc836eb91d6217700db_segmentation.ome.tif,0.108333,3500003096,207753
855356,144344,NUP153,M4M5,crop_raw/414a25efd025dc77d959548d52d22b7fa7686786cf2985dadbb952e3aa12f92c_raw.ome.tif,crop_seg/6452e28d63578474826bbc81a30bebb320fba1379c54ed833756e5eb6ecfdea7_segmentation.ome.tif,0.108333,3500002673,175940
864845,151023,NUP153,M1M2,crop_raw/10cd4613955b0925c4ffb32ed02fd30845eace4d44d0a2428ce5e46aa6a49629_raw.ome.tif,crop_seg/f3611211cdc8f4be67bfe987dc2fbac99be9ba5abc3bec77f4ebb07046d5c53a_segmentation.ome.tif,0.108333,3500002921,193666
631490,12089,ACTN1,M4M5,crop_raw/9461f0ec939774b12f8c4f15d6096d7015690866786af127dd65ddc3f53006ac_raw.ome.tif,crop_seg/ad18b2e14ddd05d16ef65f25c8f912a9d0ac6b5493dace9ae9b1899aaab522ae_segmentation.ome.tif,0.108333,3500001856,114581
569495,11420,ACTN1,M3,crop_raw/45daffc7f2d4102ebe778b8acea84b5c618b9dbab9a527265164a3ab9cde7d80_raw.ome.tif,crop_seg/dcff5ac3521b1d7336d2ae7f7429e37baeeb06ffe9bf5a9977cd5acc2232e9da_segmentation.ome.tif,0.108333,3500001890,115360
555467,11240,ACTN1,M1M2,crop_raw/f0b4d54ad59b2c35c6d85923fc9e7ef8eeea46012242b154288b880001df6cdd_raw.ome.tif,crop_seg/7bc8dbc3f0999de72a75d2b76e7f1e2397ae4037126cbc631e17c82d26c67fec_segmentation.ome.tif,0.108333,3500001874,114965
631836,12093,ACTN1,M4M5,crop_raw/bf96445d2616d2333915dd99f66e404f3def3466f279110d72ca131fc27afb5b_raw.ome.tif,crop_seg/63f9624a94c2c641601c8ab600f28df102581c98d1cad50bc27b810862adeb67_segmentation.ome.tif,0.108333,3500001856,114583
581272,11551,ACTN1,M4M5,crop_raw/be2c0a5290226bc797f4ef068b7a31883d36515250f648feb875eeff17355b69_raw.ome.tif,crop_seg/97130e9bd66e5926af0e2647df2b505f2727bc42931b43001c17ff8726a90be0_segmentation.ome.tif,0.108333,3500001902,116407
553216,11214,ACTN1,M1M2,crop_raw/bd74f46ce2f3002441577ae1b14b6ebfd803cb059b9a12ee942d9a67b3ed46cb_raw.ome.tif,crop_seg/ac73ac9fef9722cce89cd199ba60e37c346be94d2ecb61454778ca272d211bb4_segmentation.ome.tif,0.108333,3500001874,114980
564283,11352,ACTN1,M3,crop_raw/b6927880e862e2c03868953c368b9225d7d47acdc5621a7001cf07f20d56a2b8_raw.ome.tif,crop_seg/4b08390f05d6727c256f26ce8f422d452604e9470f5129043ec9a7bb2d8dd26e_segmentation.ome.tif,0.108333,3500001884,117558
629084,12065,ACTN1,M3,crop_raw/736195b9ce032ce7c3bb2b1fd2c2bd98415bcd53a9fd9fd066244a5b214cb858_raw.ome.tif,crop_seg/c6369a31a23e818dcdb7707415a1011876d06cebe2c97392aea3ab2a7a205087_segmentation.ome.tif,0.108333,3500001856,114592
541586,11119,ACTN1,M4M5,crop_raw/a33a0e06bba8ae4c7a083f60ff2490d48ad511c2904d94a88ab4780027e51426_raw.ome.tif,crop_seg/daa8e044dd35a408790eded11a355461b099138f870de75377563e9f872de75f_segmentation.ome.tif,0.108333,3500001858,114776
579403,11532,ACTN1,M4M5,crop_raw/e07ae8b4034a92e557b1d36eea5cc1b8529be1de86f00426fa26aba596d64f2b_raw.ome.tif,crop_seg/c47fd2519a077229dc895331786cd1c78e9f4111299f746e67904fafccaf13c5_segmentation.ome.tif,0.108333,3500001902,116416
579693,11535,ACTN1,M4M5,crop_raw/7fcf6c8280bb78513e27ee9aa38a230492c157c95fc0537bb4cc8854445a185f_raw.ome.tif,crop_seg/f768fee0065ea3f44486aeef09b04cbd9d9f043020656f820f002d643ac2ce2f_segmentation.ome.tif,0.108333,3500001898,116032
567484,11394,ACTN1,M4M5,crop_raw/cfa7c74448f6693f17dc61e3e7899eb4c601e03d69bcf4af583fe6909f976e21_raw.ome.tif,crop_seg/f0f7f6a0e816eead1e93c124af0689deb91ab5726d8b6cf53093af24dd21bfde_segmentation.ome.tif,0.108333,3500001884,117572
586640,11609,ACTN1,M4M5,crop_raw/23bdb4cedc92ca73e5591537ff3be9a611ba7960e364ab476ea322108f2afca3_raw.ome.tif,crop_seg/6fd02b17f59d918632dfaf9c908294025f2fd1e9d3dc0e8dada8fe5b9736f6c2_segmentation.ome.tif,0.108333,3500001903,116309
627192,12045,ACTN1,M4M5,crop_raw/6e4729d505095a1065976c34bfdfe0bb7634161c53debcbaa3cf1fe145034543_raw.ome.tif,crop_seg/334fd50179a8a6ac1424e7c16eb2f1e0cc168f786e674ae2d15dad6b661a5731_segmentation.ome.tif,0.108333,3500001856,114592
630088,12075,ACTN1,M4M5,crop_raw/2b4c2646cd4d98a64512f6fb11cb6e6e0496ed0e16861730f11c7c636116763c_raw.ome.tif,crop_seg/34bb2af73ea5a534fddad430d563379f7850819ca2a2bfc6d4f9fe24af00a2c0_segmentation.ome.tif,0.108333,3500001856,114581
576402,11500,ACTN1,M4M5,crop_raw/30bcbe6691c389d8e63f62ddd6308e12eb2fbe854db6785fafd27ba2c463722b_raw.ome.tif,crop_seg/4b0f6945b429785d071b0ba7c30e92b38c2df85a685493c3ad32292f8e4cd055_segmentation.ome.tif,0.108333,3500001902,116416
943327,14649,ACTN1,M1M2,crop_raw/15894e61993b6d68fbb63407a19e49b3c29609e0978ab8d0570d9a0bb8ed0777_raw.ome.tif,crop_seg/5d59b465125421de52629bd94ee6a80b04b392f0056bcbff4c55c9fcb123c7fc_segmentation.ome.tif,0.108333,9999999185,137586
955898,15393,ACTN1,M1M2,crop_raw/1a9cbc1d51f0ec3a137e441881bd75635d3750f82548080eeb36a6ac68684fef_raw.ome.tif,crop_seg/547a04ee00bae46fe90a13a3fef2ee90e4ece5474cdca8b46c7d20c25e2886ca_segmentation.ome.tif,0.108333,3500001888,115542
989903,15954,ACTN1,M3,crop_raw/84f843d048b9e3d762e5bf65d754e564339072bb6e16ed8bd69c2b0106f377a1_raw.ome.tif,crop_seg/0661b5aa6ba0ed10676963f69477a0564b5af52cc3daf8198cc1e951487bbb98_segmentation.ome.tif,0.108333,3500001888,115542
574859,11483,ACTN1,M1M2,crop_raw/267335bed9e96d29bdc47759a4c29d9ffb66004bccdf4e536ec2dbb607aa6b84_raw.ome.tif,crop_seg/7c7ee1cb75ff3cdcb1f686636efde4e9a65ae4086ee18eb6f288d0969ac8fa7a_segmentation.ome.tif,0.108333,3500001900,115831
